,Text
1098,"Mr. Chappell is one of the worst teachers I have ever had. His directions are very unclear, if you ask him for help, he simply say tell you that you are a ""bright student and can figure out the questi"
1099,"She is very untrustworthy. Does NOT follow through with her word and will tell you what ever you want to make you happy, even if she doesn't plan on backing it up."
1100,"you need to make sure you call on everyone, my lab partner and i are hardly ever called on. unhelpful you are"
1198,"Devine doesn't teach anything, she just tells you what to do. She also doesn't help, she just does it for you withou showing you what to do."
1199,"someone in my class told her she spelled a word incorrectly when, she in fact, spelled correctly, just to see what would happen, and she believed us. Ribbon, not ribbion, Ms. Kim"
1200,you dont know what your doing cause you always geta questions rong..and you never explain what we have to do good !
1298,She isn't helpful and isn't very clear. The only thing I liked is that she let us do corrections on our tests
1299,ok so everytime she starts up on her yelling spree just look at her and say we put all the ingredients in right and all... idk what happend. talk bak 2 her
1300,"She's completely out of it- she just doesn't see what's right in front of her face, and completely ignores people. Well meaning, just totally out of it."
1398,When you ask her a question she will ask you 'how come you werent paying attention?' and then doesnt answer your question. she really doesnt TEACH just does powerpoints-she favors the cheerleaders 2
1399,"Don't ask him question because he will talk for 20 minutes and not even answer it


Submitted by a student"
1400,This teacher has no time management what so ever. She gives one project after another. I try to ask her questions and i get answered with another question -.-
1498,She is so unhelpful. She says Mrs. Knarr gives no extra credit when she does. Mrs. Kerns is a liar!!!!
1499,Ms.Byron was/is very unclear and can not teach if she had someone telling her what to do and say. She was rude and very scatter brained.
1500,"Mrs. Johnson doesn't know half the stuff she is saying. We're constantly correcting her, and when you ask for help she just ignores you."
1598,he is so mean! he gets mad whenever we ask him a question but it is his fault because he does not explain anything!!!
1599,"I don't like her because she says one thing one minute, and then changes what she said about a million times later. It's very unhelpful"
1600,"She will not admit when she is wrong, blames her errors on the students and when someone goes above her to the principal to correct it. She continues to ""lie"" even to the principal. Be very cautious around her and make sure you get everything in writing with her."
1698,"he never seems to tell us the same thing, or even tell the same thing to another student. he plays favorites, just depends on how you are"
1699,"she says the dumbest stuff. she like writes ""bad handwriting"" on papers even though u had to go up to her to ask her what ""bad handwriting"" said. some of the worst handwriting ever. she didnt teach me anything. she yells at her kids only to get them yell back at her. she threatened to move me every day and when she did i would just move back."
1700,"He takes all of his information from the book and even then it's unclear. Whenever I call him over to help me, he talks about how, first, I need to write out the problem and then he just walks off. :/"
1798,I do not learn a single thing in her class. terrible. wants everything her way. isn't very helpful. shes rude. when you ask her a question about something she tells you to ask the people around you fo
1799,"She's so full of herself and thinks that everything she does is right. Of course she never makes any mistakes, so annoying and not helpful at all."
1800,she is so mean she has to shake you hand every time you come in her classroom and if you don't get something she won't help you she will just give up on you!
1898,She just doesn't help us and it is very frustrating. We ask her a question like how do you do this? and she is just like- you figure it out
1899,"fails me on tests because the answers wern't exactly what she was looking for... very particular i guess, and not helpful about answering any questions..."
1900,"whenever you ask a question, he doesn't answer it but tries to say something witty instead. he has one joke that he uses at least once a day that is extremely irritating. his class is so boring."
1998,"She. Can. Not. Teach. She basically gives you some notes and says ""go for it"". When you ask for help she can't explain so that it makes sense. So frustrating."
1999,"eng. 3--if she tells you something in class and you put it as your answer on the test, she will mark it wrong, i hated the class"
2000,"He's not clear on anything he says, he won't help you when you ask questions. He's a very confused man."
2098,"I can't understand what she's saying half the time and when I ask questions she says that she ""already went over that"" and refuses to answer. What kind of teacher doesn't answer her students questions"
2099,we had her one day and she was not nice at all i hope she doesn't come back!!!! i wrote 1 thing on the white board and she told me that i had to erase the entire white board!
2100,You get exactly what he says you are not going to get. An abomination to education and the priesthood!
2498,"her website is never updated so you can't find so you can't find test dates. always seems to be put out by the children. not helpful or supportive


Submitted by a student"
2499,"Decent programmer, but not a great teacher. He will neevr answer a question, just tell you to figure it out yourself. If you press, he gets another student to help you."
2500,"He's a misunderstood guy - his class is simple once you get how he teaches, and realize that he gives you the answer most of the time. Just ask if he's not clear,but you might be stuck for a few min."
