,Text
998,She's a brutal grader who doesn't explain enough in class to get the homework that night. She also is not helpful in her meetings or extra help sessions
999,Mr. Bechtel is a terrible teacher. I don't understand his material and he doesn't explain things very well.
1000,"Many of the people in the Honors math class who had her as a teacher failed out. She also blamed her students one year for ""stealing her pocket knife"", but she actually lost it. She's unclear and doesn't teach well."
1098,"When teaching Alg2/Trig, he teaches but it is confusing. My class understands more when we have a retired math teacher as our sub."
1099,"Mitty should reevaluate teachers to make sure they are qualified because clearly, Mrs. Brody isn't at all.


Submitted by a student"
1100,"Cara Daponte does not make it clear for her students. She makes it very difficult, and isn't very friendly."
1198,She seem to stay one day ahead of her math classes. She was so confusing that some of her students began to teach themselves or had tutors help them.
1199,"He doesn't even teach well, horrible teacher. Many smart people even struggle with his test because they're so hard and he doesn't teach the material. Take this class if you're only good at self-study"
1200,"Absolutely Horrible teacher. Doesn't explain things right the first time, only explains them right when you don't understand your homework. She also takes forever to explain things that only one person is confused about, and takes 30 seconds to explain the stuff no one understands. About 80% of the time I leave her class confused about what she taught and I'm a very intelligent student. TERRIBLE!!


Submitted by a student"
1298,I would suggest that you get a tutor if you're taking math with him. The book teaches better than he does
1299,"She has never taught before. She can't explain anything, and really hates students. She's clearly smart, but is not capable of explaining topics without confusing the class. Then people say they're co"
1300,ms. abrams i had her last year and i really dont like her way of teaching she makes it 10 times harder than it is to understand the material
1398,"She has a hard accent and is very hard to understand has no time management and can not answer simple questions


Submitted by a student"
1399,She is really hard. We don't have enough time for tests and we cannot use calculators even though we can on the fcat
1400,She's a bad teacher. She is not clear enough when explaining work with her students. She gives too much homework and doesn't explain it.
1498,"very confusing teacher who teaches but cant relay what she is trying to say.


Submitted by a student"
1499,I don't understand how Truman could hire a math teacher who can't understand the problems any better than we can. My year was wasted in her class.
1500,"is not clear or helpful, she made the exam confusing and blamed us for not understanding. Mood swings-stay out of her way..."
1598,"Mr. Molinare didn't really teach us anything this year. He gave us homework that we didn't understand and expected us to be able to do it. He ""explained"" it the day after he assigned it..."
1599,"Not a good teacher. She cannot answer questions!!! Notes are merely examples that can't help at home with homework. Make time to see her after class, or another teacher for extra help if you need it!"
1600,"She doesn't explain things very well. I like math and am good at it, but she loses things students turn in a lot. She doesn't really explain the material on homework, either."
1698,"Really bad teacher. I don?t understand anything he teaches and he gets mad if you don?t understand what he is teaching.Blames all of the problems on his students instead of excepting responsibility and taking the blame for some of his weaknesses that he has.


Submitted by a student"
1699,"He is a teacher who doesn't quite know his role yet. His english is terrible as well, so it makes him hard to understand. So you all cant understand physics while your not understanding."
1700,"He talks a whole lot about going in for help and doesnt teach very well in class and then when you go in for help he doesnt teach you anything


Submitted by a student"
1798,"ok, ur nice and everything, but u r a BAD teacher! i don't understand ANYTHING, and u don't help us! i am doing a lot better in math now than i was in ur class"
1799,"She doesn't ever take more than a day to teach new material before going on. Also, those with a busy schedule it is impossible to get extra help, since it is during the school day."
1800,"Math is a language! that is one of the only things i really thoroughly learned, I am having some problems in my new math class."
1898,This class marked the second time I had to teach myself math. Is it honestly that hard to at least try and teach?
1899,"This teacher is incredibly unhelpful. If you tell her you do not understand, she get's angry at you and asks how you could not understand. She is also really hard to hear and she can't speak clearly."
1900,"h E HE WAS MY SCIENCE TEACHER LAST YEAR. HE WAS OK, HE WAS NOT VERY HELPFUL AND VERY HARD TO FOLLOW WHEN UHE IS TRYING TO TEACH YOU"
1998,she's so confusing.she makes other students teach and you learn nothing.all you do is copy notes that dont help you.and her projects are very long and hard.
1999,"He knows the subject so well that he has a hard time teaching it to us. He's a nice guy, but he's not good at clearly teaching the subject."
2000,"she just doesnt take the time to clarify things that she tries to teach and if we ask a question, she grawl and get mad at us for not understanding...patience is a virtue mrs. culbreth"
2098,"Tries to be funny, only teaches well when you go in for help. Worst grade I ever got in math. VERY hard to get an A in his class
-A 4.0 student"
2099,"Is not good about explaining concepts. Better if you see her during student hours but unclear in class. Puts answer key up but does not go through problems.


Submitted by a student"
2100,"He doesn't speak very good English. So it's very hard to understand his teaching. I am currently in his class and hate it. I have an F and even though I ask questions and try my best he doesn't help.


Submitted by a student"
2498,"He goes through things really slowly to make sure you understand it, but after a while it can get boring. Sometimes he doesn't explain things too well, but otherwise he's fine as long as you work."
2499,"She's difficult in that she's not very understanding, smart, or otherwise. She doesn't understand what she teaches. Not a good teacher, usually the class knows more than she does on a given math topic"
2500,"Unclear, Not helpful what-so-ever, nearly impossible to understand what's going on. Overall bad teacher. Extremely hard tests, and harsh assignments."
