,Text
998,SHE DOESN T SPEAK SPANISH!!!!!!!!!!!!! She makes up the names. She named 4 people the same name! She even thinks we believe them.
999,"cohen is not funny - he isn't a good teacher. in the entire 180 days of having him in 8th grade, i learned one thing.. d=m/v. as if i didn't know that already"
1000,"would be better if she came up with a grading system insted of closing her eyes and pointing to one of the first 5 letters on the alphabet, very unorganized"
1098,"its obvious why she was not hired untill the week before school. she truely is terrible at explaining everything. i caught multiple mistakes on edline,& BIP"
1099,she's hated me since the first day of school and took my friends note away from her and she was writing to ME!!!...she picks favorites and is pretty fake...
1100,"Reflecting on my year with David Cohen, I realized that I haven't learned anything new. Everyday is a new day of assigning another project or essay. First, David Cohen has the worst grading system known to man. It's so bizarre and he plays favorites, so if you don't click from day one, you ain't gonna get those 4s. Second, David Cohen is the single most frustrating human being on this planet.He doesn't communicate with us, he doesn't help his students understand the material and he's so biased.


Submitted by a student"
1198,Is Very confusing on several subjects. I wish she had just a smidge less than three novels for us to write in one week.She could also be alot clearer. But nice
1199,"Doesn't understand how the school system works. Bad at teaching. Unconsiderate... Easy course, though."
1200,Worst Science teacher I ever had. I went on to major in science in college and had some wonderful teachers of science along the way that i could look back on during my school years. She was absolutely NOT one of them.
1298,"He doesn't know a thing! He just knew how to use iMovie and do a few things in Photoshop and AppleWorks. He lies about many things, and he teaches nothing."
1299,"Use to be a subsitute for the school before hired in this year. She was nice but never seemed to know what she was doing in the class, she was in left field."
1300,"It is early October and I am fed up with his politics in everything. Come on, I want to learn and go to a good engineering school, not be an Obamaton."
1398,"First day of school, I thought ""eh, she's not so bad"" but then we started doing work...hard work, and if you need help in her class, your out of luck."
1399,"Wastes time, constantly downloads shady programs, blocks everything even unharmful


Submitted by a student"
1400,let me put it this way i made a perfect score on the TAKS test and turned in all my assignments in her class but still made a 65 for the year.
1498,"Sr. Merris knows all of the kid's names, but that is not nearly enough to have the privilege to be a principal. There is no consistency with the teachers using the technology afforded to them. The t"
1499,"My daughter had him for Creative Writing she learned absolutely nothing, but continued for 4 years since she had an A average. He is lazy and disinterested


Submitted by a Parent"
1500,"Terrible. Her and her ""assistant"" are overly protestant about everything. Using google on the computer, printing out too many pages, talking, not sitting down, and many other things make this duo freak out.


Submitted by a student"
1598,Really weak. Has no idea how to inspire his teachers. He allows them to place a very ugly backdrop to a wonderful school. He is like a snail who hides in a shell.
1599,"I don't know how he became a tech teacher, since tech teachers have to work with dangerous equipment. He seems like he's stoned."
1600,"If you get on his good side when you first enter the school, you will get good parts in the musicals."
1698,Agree with below post. Yoxsimer was recently demoted to teacher for alleged misconduct. Everyone should be wary of this man.
1699,"She was a complaining enthusiast. She complained every single class. I am not sure why, it was just an ordinary class. Her complaining took at least ten minutes out of every class, when information could have been taught.


Submitted by a student"
1700,"easiest class ever, but i hate the man. with the white hot intensity of a thousand suns. the only thing i learned was how to memorize."
1798,He doesn't care about anything unless he benefits from it. I've known him for three years and he has always been that way.
1799,"She scarred my daughters. The amount of tears that they shed could cure Africa of drought! Clemson is the only thing she cares about. The sun was shining one morning and she told it to leave. That is gods creation and at a catholic high school I expect morning worships of the sun! My girls went to therapy and their mental state is still somewhat questionable! If anyone on this site knows a psychiatrist please feel free to contact me via this website! Ms. Lerner needs some too. Screw logs!


Submitted by a Parent"
1800,"He is the worst teacher ever. Do not be tricked at the first week, he will get you caught and then your done for. Switch out if you get him!"
1898,"picks certain students out and makes that hour miserable for them every day... i've never been the one, but i've seen it happen first hand and it sucks."
1899,"Unorganized, unhelpful, professor that did not have class for the first couple weeks of school. When he finally decided to have class, he disregarded the textbook and googled all the information for the course. Normally I would be happy, but why should I be paying for a class for a professor that googles everything? I can do that myself for free. I would recommend NEVER taking a class with this man. He can not teach, and it will be a complete and utter waste of your time and money.


Submitted by a student"
1900,"Mr. Pucci scares me. My friend once called him the puccinatior and so we had to get a 15 minute lecture about why name calling is bad. Hes nice in the hall ways but when hes on his special computer, he is the worse"
1998,"Highly questionable ethics.
Completely detached from his schools (unless you're at central campus, apparently), with disastrous results when he does decide to deign himself.
We can only hope that our school as a whole will ameliorate now that he's gone."
1999,"Mrs. Perez is so unorganized! Had her for CO-OP & she doesn't do her job. Liked having 2 hours off of school, hated the advisor."
2000,"I've never had a teacher that misspelled so many four lettered words. Sort of dumb, hard to take him seriously."
2098,"Has little experience in computer science, almost as if he's learning along with the class while the TEALS volunteers do all the teaching for him. He favors women over men, and always treats them better.


Submitted by a student"
2099,If your child misses class this teacher will not help you with make-up work. You have to repeatdly call and email and she still ignores you. The worst I have ever seen in 7 yrs.
2100,"haha, this is too funny, i had garner paine in the seventh grade back in the 98-99 school year. it looks like nothing has changed. she was definately one of the most difficult teachers i've ever had"
2498,"ugh i've had her for 3 years so far and she still calls me the wrong name, even tho i've corrected her so many times...she has no idea what she's talking about"
2499,other jazz band's in the city are just as good. she received the resources from weisser park and the kids did everything. not her. bad teacher.
2500,"Honesty I have gotten more emails from her saying ""Let me check that out"" or ""Ill get back to you"" because she really doesnt know a lot of things. Its great when your applying to schools and are down to the wire. Also just find a teacher in the building to talk to and not guidance, teachers are more human and if youre in their class you can end up with a higher grade.


Submitted by a student"
