,Text
898,"he's so corney and his class is soo boring, and he doesn't explain anyhting, we might as well just have a study hall"
899,have not learned one thing in this class. the midter was impossible because he didnt teach one thing!
900,She is so annoying and clueless. She is way to easy and makes class so boring!! I hate those movies we had to watch like those opera movies!!!
998,"SHE'S HORRIBLE. I mean her class is super easy to pass, but I didn't learn anything in her class. BIG PROBLEM."
999,"she's a really bad teacher,2 be honest.she has 2 learn how 2 teach, b/c i haven't learned anything in her class.if i didn't have ms.kaczmarek before, i wouldn't be able to read shakespeare w/ crawford"
1000,UGH! i had her last year! she is terrible she never did nehting else but read from the textbook she can not teach and never explained nething we read...I DIDNT LEARN NETHING IN HER CLASS
1098,"Lots of wasted time in that class. Very hard to understand, doesn't have control over the class, or motive to do anything."
1099,"She taught me three things can put you to sleep the fastest, c-span, sleeping pills, and her lectures"
1100,he doesnt teach anything useful but its fun cuz we can just sit and talk with friends... for all he cares u can jump out the window
1198,Agh he was so boring. He didn't really do anything and was SOOOO boring. We watched unnecessary films in that class. Did not enjoy it whatsoever.
1199,"I got by easy in her class, but she did not teach barely at all, she barely was there, and I never understood what she was saying"
1200,"Class is easy, but we don't even get to sit where we want! its BORING!! zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz"
1298,"Students don't really listen to him. He knows what he's doing, but doesn't really put it out there for the class to learn. Basically, if you take this class, learn physics on your own."
1299,He's mean to everyone and sooo annyoing. He doesn't care about anything except looking authoritative.
1300,don't hate her for the dog killer thing but her personality. sleep and cheat. thats how you pass the class.
1398,i dont like ms hooper her class is boring and we never do fun things such as labs. mrs. hooper needs to try more activities instead of boring movies
1399,THIS TEACHER IS SO BORING!!! He makes me go to sleep in his class when hes explaining the work. And have you seen his videos they put me to sleep too.
1400,"the woooooorst!!! he makes us read in the book, and no one reads, overall a pointless classs and takes it too seriously"
1498,"she did too many things at the same time..made class seem boring and not fun
i guess i knid of learned stuff tho"
1499,"I had him four years ago and he was my least favorite, he would NEVER teach us anything and he sometimes wouldn't even show up to class!"
1500,"her tests are way to easy cause shes to lazy to grade it, she does the same thing every single day! EXTREMELY BORING !"
1598,"this class was really lame. I didn't learn anything!!! all we ever did was watch football videos. He was a really nice guy, but on the whole I felt that he should not have taught Honors chemistry"
1599,"haha miss kalland...basically, i know more spanish than she does! she doesn't really know anything, but her class was fun cuz you get to goof off and she doesn't know what to do about it"
1600,"Class is extremely boring. Your will learn nothing from his class. He also doesn't teach.


Submitted by a student"
1698,"Not if you are going to college, except for the A on your transcript. You won't learn anything, except how to do a word search."
1699,"you could do what ever you want in this class. cheating and talking is very easy, you can write anything you want on her test and still get it right. lots of pointless coloring and little books toread"
1700,"boring class, but so entertaining just to watch her. almost as good as the office. she's pretty nice, too."
1798,"i didnt really learn anything which made it super easy. If you want to go to spanish 3, transfer out of her class ASAP, cuz youll be screwed later"
1799,wow.. one of the most boring classes ever in JP. no one cares if u go to the gym everyday dont say it in class its really annoying. very hard to understand anything she teaches.
1800,I had her for performance arts in 6th grade. Her class was boring. We just sit there and learn the songs by ourselves...
1898,"I really dont like her at all, shes oblivious to everything and shes so boring... i cant stay awake in her class"
1899,"She hardly taught ANYTHING at all and is just outright rude to everybody in the class, except for her select favorites."
1900,"i don't remember most of his class because he just bored us to death. I swear to god he acts like he's so interesting and cool but he is just so friggin boring


Submitted by a student"
1998,"Funniest man alive, if you are not passing his class please go to the doctors because it is so easy and he is easy to get your grade changed in."
1999,i had her for study hall and it was very boring and you couldnt talk or whisper at all. it was a very boring class. she needs to make things funner.
2000,he is too lazy to go over homework with you so he makes you go over it with classmates. then he is really picky about how you do things in his class. pretty weird guy
2098,"his class is so boring!! all the books are boring and he could put a rock to sleep, oh and he only calls on you when you don't know what the answer is."
2099,"She is a total pushover.She never teaches anything, and its basically a free credit.We learn more in vids than from her, and im an IB Student. Go figure /:"
2100,"didnt really teach my class at all, she doesnt really clerify and is kind of mean to all of my classmates."
2498,"boring boring boring teaches the same thing over and over again the callnumber is were you find the book yeah i know for the 2,000,000 th time"
2499,"I hate her so much and she just confuses you, you'd be better off sleeping through class and learning it all from the book"
2500,"Why does everybody think Ms. Thomas was cool? She's nice and all, but nobody learned anything in the class! She doesn't know squat!"
