,Text
2890,"she is an awesome teacher, she doesnt teach anything and just makes us read books. that doesnt work for most students, hate to tell ya ms. sanda"
2942,"Mr. Talbot is very unclear. He gived work out and doesnt really explain it. He is acool teacher to have, but his work is hard"
2995,"She doesn't explain what she wants. She glosses over everything and leaves it up to the students to understand what she wants. If you want to be bored and confused, take her!"
3047,"Not the best of teachers, especially in honors. The notes you take are the whole test, but she never explains them."
3100,"hes not good at getting potint across and he has a temper problem but if you go to him one on one hs a nice guy and he can be helpful, just not in class."
3152,"didnt understand anything. maybe its just the subject, but she didnt help or make my life any easier."
3205,"This is my first year having her as a teacher. I would NOT recommend you getting her class, if you do, I suggest you switch out. Although she may seem ""cool"", she does not really teach you anything except the basic concept you can read off the book. She does not explain well due to accent, which i d"
3257,"I had her freshman year and now senior year, and I still do not like her. She is difficult to work with and not understanding of problems at all. An incredibly hard grader, for no reason."
3310,"Good person, clarity-clear as fog. Hard teacher to follow unless you go in for help, even then its a pitiful sight"
3362,He only tries to make things easier for himself. He says that we should teach ourselves the material and doesnt bother thoroughly explaining anything relevant to the class.
3415,"pretty hard. never keeps on the subject, and doesnt have time for his students when they need help. he really picks favorites too...."
3468,I just can't learn from her. She doesn't teach well at all! She's so cute and nice but her class is super hard unless you're good at chemistry -_________-
3520,"She's alright. nice but kinda crazy. Had her for Geometry Honors. Bad at explaining, she explains the wrong things, everyone gets what she explains but no one knew what she didn't explain."
3573,Good luck if you get her. She makes everything so much more difficult than it has to be.
3625,"She makes concepts already learned more complicated than it already is. This happens when she strays too far from the textbook- which she can't do. Also, her accent is very difficult to understand. Combined with her monotoned voice, she knocks half the class out. She also shows favoritism to those who do well, and show signs of disgust at those who are struggling because they can't understand her. Her reviews do not match the tests. She often rushes through before students even master concepts."
3678,She definitely picks favorites and she goes extremely fast and the whole class gets confused and then she gets mad.
3730,"this geometry teacher doesn't know what she is doing, and i wish that she could speak more clearly. !HWPD!"
3783,"He is not very good at explaining what we are supposed to do. He always confuses me, and he tends to scream at other students, which scares some of us. Most of us are afraid to ask him a question, or if we do. He does not exlpain it throughly."
3835,she's not stupid; she knows her stuff but she isnt very good at explaining topics. the class is easy though i was in honors and she never even checked homework.
3888,"She doesn't teach. It's really difficult to achieve una buena nota in this clase, because you have to basically teach yourself. She also doesn't really explain the assignments."
3941,"Really just a ""here's a worksheet, fill it out"" type of teacher. Even when she does try to explain something, she gets frustrated if you don't understand and moves on."
3993,her grading sytem is wacked up. She usually spends half the day trying to figure out why she can't solve the probelms. She makes so many mistakes contradicitng herself it just screws with our head. Good luck with this teacher.
4046,"He's a fun guy, but a terrible math teacher. There are only 4 A's in my class for geometry. He talks fast and doesn't explain at all."
4098,"a good person but can't teach for her life, makes frequent mistakes and is not very clear. she should NOT be teaching honors"
4151,She never helps anyone in my class. When someone is confused she gets very angry. She has no tolerance for anything.
4203,"Awful, I'm pretty sure 75% of her students in trig/alg2 have a grade lower than 80, but she blames the students for the bad grades. She goes through things very quickly but if you ask her to elaborate she answers in one sentence and moves on. If you have her, get a tutor you're going to need one."
