,Text
3512,"she never taught us anything, all she ever did was give us stupid bookwork. shes really nice sometimes. but w.e. we ended up doing every asignments over and over again."
3571,"Her class is easy. But she DOESNT TEACH. At all, she writes on the board tells you to copy it. And her notes dont go with anything on the tests. TERRIBLE TEACHER."
3631,Can be a really nice person but doesn't seem to know the material she teaches. Tests and quizes are impossible.
3690,"He never helped anyone unless it was a football player (he gives them A's even if they dont understand the material). He doesnt prepare you for the final, and if you have him, all he does is powerpoints that are not helpful, and then he gives out worksheets that dont make any sense! Terrible teacher!"
3750,"The amount of crazy flowing through her brain is at such a huge amount at any time of the day. Not only does her whole entire lesson come from the textbook but you also get tested every week, and some weeks you can even get tested on every single day! This teacher is the reason im not taking spanish next year."
3809,o man. this teacher is ridiculous i mean she never admits when she is wrong which is definitely most of the time!!
3869,this class is horrible. she just read off of powerpoints and puts information on the tests she never talked about. its extremely difficult to get a good grade on her tests.
3928,"She is by far the worst teacher i've had, first of all she does not teach at all and her tests have nothing to do with what she teaches, she taught us an entire section that was half the final in 2 days. Although she is nice, you do not learn anything in that class."
3988,Terrible teacher. Gives you A's on all of your drafts and then a C on the final copy. I didn't learn anything.
4048,"he sucks. he is completely ridiculous about ""cheating"" and it his lectures make you fall asleep. The most monotone teacher ever!"
4107,"scribbles a bunch of stuff across the board, which is not easy to copy down for studying, and then exects you to know the minutae of it on the test. bring a tapedeck to tape the class."
4167,"Mrs. McKee's APUSH class is a complete joke. You will have to do pretty much no work, and you should easily be able to get at least an A doing little to nothing. She will never quiz you, although she might threaten to. Also, she knows pretty much nothing about APUSH. If you want to pass the AP test, you're going to have to disregard everything she says and make your own study plan. I'm not sure why she's still a teacher."
4226,"She is not a very good teacher, I'm afraid. I managed to go through her class without taking the final test, and without even reading the book. I think I got an A..."
4286,i think mrs. pyle is a bad teacher. she doesn't teach us good lessons and we don't learn much. she expects us just to do the homework and then we will know everything. she should teach the class more and have more control over the classes. she makes it a difficult way of learning and i haven't learned much and failed the tests. i htink she hsould give us review sheets for the tests because most of her students in the class are failing the tests and they're hard without review sheets or good lessons!!
4345,"worst teacher ever, never taught, worksheets everyday, never lectured, i haven't leaned anything, he is mean and not friendly. a waste of time."
4405,"Doesn't put much effort in teaching you, will quiz you on stuff she never taught. Will talk about any student (behind their backs) to other students."
4464,"I took APES with him... it was a disaster. All we did was watch movies all year, then closer to the AP exam he deciders to rush and ""teach"" us all the stuff he missed. It's ridiculous. He is lazy and most classes i just sat there with nothing to do. He is a nice guy, but a terrible teacher. You have to teach yourself all of the information."
4524,He's a pretty tough teacher and doesn't really teach very well. His tests DO NOT match what he teaches in class. He also goes overboard with assignments and pop quizzes
4583,"Mrs Boynton is very nice and understanding but her notes were confusing, her tests were random, and I didn't feel prepared for the exam"
4643,"she doesn't prepare you for the Ap exam at all. Gives you months to finish an assignment. Didn't have any tests for the whole year, and she rarely gives out homework. You don't have to try to get an A in her class, but you'll fail the exam if you don't self study."
4702,awful teacher. every day she gives us a work sheet and then we take a test. she never taught us anything all year. jsut worksheets followed by test
4762,She moves through the chapters too fast and doesn't explain anything and she gives us a test every week. Do you think this is fair?
