,Text
2439,Don't get Intro to Journalism. It's the most unorganized class ever wtith the most unorganized teacher ever.
2496,"Very nice man, but one learns NOTHING in his class. It seemed cool when I had him, but now I know nothing about history"
2552,You learn nothing about english in this class! One of the worst teachers ever! Everthing is very last minute with him. He will give you projects that have nothing todo with english. Final is HARD!!!!!
2609,"Unless you want to do nothing, sign up for this class. For me, I wanted to learn something and get good grades (since his classes were really easy). In return I received tons of projects that have nothing to do with the course and a bad grade (comparatively).TL;DRget him if you want a free period, not for educationget on his good side so that you aren't biased again"
2666,"Very unhepful, avoid this teacher at all costs!Will hurt you not help you IM SERIOUS! I had her for two years and i still regret ever having her."
2723,She packs her class with busy work and has some ridiculous mood swings. I really wish i was learning more. At least she asks for help from other teachers.
2779,Walking into this class i was hoping that this would be a career choice for the future. This man ruined this for me. i regret taking this class. hes a horrible teacher
2836,"I took her class as a freshman, and there was no doubt that I was smarter than her when it comes to math and common sense."
2893,"I did not learn a single concept in the Honors course I took from him. He is a nice man, but should stay in the coaching field."
2949,"she's a terrible teacher, you do the same thing every week for the whole year and she's really confusing and you move really fast and dont take time to actually learn things like you did in middle school. it's awful"
3006,"She is a hot mess, very nice person but a horrible teacher. She claims that she is preparing us for college but I learned zilch throughout the whole entire semester !!"
3063,I do not enjoy her english classe because she assigns more home work than my AP World and Honours Chem classes combined. She things she teaches you things but its up to you to teach your self complete
3120,The class was pointless the only time we worked was with subs(which we had alot) and when he was mad. Hated the class!
3176,Mr. Gibson is nice...thats not the problem. He is very strict and doesn't help a lot. His class is reuining my whole freshman year... Thanks Mr. Gibson...
3233,i have below an A in his class (regents-level). colleges will not like that because they know that regents classes are the lowest possible level in high school (even lower than regular classes).
3290,"Wow. I took her honors chem class one year, and the next year, everyone in her class was unprepared for AP chem. wow. what a terrible teacher. we don't learn anything."
3347,She really doenst know what shes doing!! she changes her lesson plan like every second.. -_- i cannot stand being in her class at all.. she grades very harshly too
3403,"Her class is extremely easy... because you don't learn anything and she won't test you on much. Her exam questions are basic and very unhelpful. If you're aiming to get a 5 on the AP Physics 1 exam, you'll have to study on your own. She is one of the worst teachers I have ever had; you won't be able to learn much in class. If you wish to truly be prepared for AP Physics C, I recommend that you take Physics Honors or get tutored. Don't waste your time in this ""challenging"" AP class."
3460,"I felt extremely disappointed about art after taking this class. Yes, there were moments that were fun, but I can say I left this class not ever wanting to take an art class ever again. She had nothing nice or constructive to say, and I'll admit that class left me going home in tears on multiple occasions... If you are seriously interested in art, don't bother taking this class. Or any other art classes at Bailey Middle School."
3517,She is never there on time and we goof off a lot. I agree that a college prep class would have been a better choice than this class.
3573,"Awful teacher. I'd say 4/5 days of the week, her class is just doing nothing. She's always too busy with Districts or the plays going on. She doesn't pay attention to her classes so we just do whatever, basically."
3630,You will learn nothing in her class. She thinks she is intelligent but she knows nothing and can't teach at all.
3687,"we suspect he enjoys children the same way that micheal jackson does, if you get my drift. most horrid teacher ever; practically does not teach at all. please transfer out of his class."
3744,"I didn't learn anything from his class, I had to find the information myself. I felt that a lot of time was wasted when it could have been spent teaching us the information we needed to know."
3800,"Heh, Duff is one cool guy. Although he's gone, I had him for IPC, and he taught absolutely nothing. But he's a nice person, so I enjoyed his class."
3857,"I did not like his English class. He would be better as a philosophy-type teacher than english. He does not answer your questions straight-forward. Also, his tests are very specific."
3914,I have had nothing bad to say about teachers except for this one. I had to switch classes when I took chem in 1994!! Doesn't speak or instruct clearly! I lost interest quickly
3971,"Johnson is not clear at all, and she doesnt even write notes for her advanced classes, I would recommend switching out of her class if you get her."
4027,"If you know what is good for you, then you will NOT take AP Stats. I have learned absolutely nothing from her. The only way to get a 5 with her is to self study"
4084,All of the classes are the same. He needs to change up the curriculum to match the course. I should not have to study tractors in a flower class.
4141,I took psych AP and didn't learn a thing. I used everyday as a study hall because nothing she ever said in class was relevant. Do not take this class if you expect a 5 or even a 4 on the AP test
4198,If you want to quit your instrument- join her class. If you want to hate music- join her class. If you want to experience mental and physical torture- join her class. 'nuff said.
4254,This man watched me get tortured in his class each and every single day by other students and he sat there laughing. I didn't do anything but put my name on papers because I hated him so much. And I still managed to get an A in his class. I learned NOTHING.
4311,"Took his AP Physics class. Homework consisted of writing down notes on videos he made on YouTube. Little to no learning in class. We usually completed problems on WebAssign with occasional help from him. All in all, he seemed more like a proctor than a true teacher"
4368,I had her for one semester and then I switched out. She was very nice to me once I wasn't in her class anymore.
4424,"Nice guy but horrible teacher. I had him for Physical Science and he was horrible. We did nothing in his class and when we did, we didn't learn anything..."
4481,"Her assignments are tedious and monotonous, just as is her voice and her whole being in general. Not a very fun class at all, and I love English!"
4538,sh'e so boring and definately has personal favourites.. i hated that class so much and would advise anybody to switch out of it to another level!!
