,Text
2321,this teacher is not a good teacher. Everyone fails her class and tests.Even though she lets us re-tests she will make it harder and make people fail.She really needs to learn how to teach better. Thx
2410,Ms. Kranik is an overwhelming teacher. She doesn't give us study guides for any of her tests and expects us to know the material. She has an attitude with the entire class and likes to single people out. S
2500,"Honestly she never really ever teaches us anything. She is off topic lecturing about things we don't need and don't care about at all - on and on. She constantly gives us loads of homework everyday, which would make sense if she was teaching us the materials, but she only gives us textbook work. You really wouldn't learn if you didn't read the book. She also brings these awful magazine clippings almost every. She shows us things and lectures us on them when they have nothing to do with the class"
2589,Easy if you memorize his study guides. But your basically on your own. He can't teach for nothing. And it's his way or no way. He hates to be proven wrong.
2678,"doesnt teach very well in class because she cant control her students, so make sure to try to learn the information on your own before tests, because if you fail a test your grade goes wayyy down."
2768,"YEAH WORST TEACHER OF MY LIFE. SHE BASICALLY JUST GIVES YOU THE BOOK AND TELLS YOU TO READ IT AND EVERY TWO WEEKS WE HAVE A TEST. ONLY ONE PERSON IN MY CLASS GOT AN ""A"" AND THAT WAS ME AND THAT WAS ONLY BECAUSE I STUDIED LIKE 4 HOURS FOR EVERY TEST AND QUIZ. SHE DOESNT TEACH ANYTHING THE WHOLE YEAR."
2857,All she is about is MLA. She couldn't give a ____ about anything else. Her tests are about the things in a story that DONT matter. Her projects are poorly planned and the expectations aren't well layed out at all.
2946,One of the worst teachers I've ever had he may be easy on homework but when it comes to tests you don't know anything because he doesn't teach you anything. I have not learned one thing in his class and he is just not a good teacher at all.
3036,"Please do not take that teacher. he is no help for his students, he doesn't give any study guides to help at tests, his exam are horrible it's like nothing you study are on the test. he's gonna tell you to buy the online guide don't buy he's making you waste your money, before the semester ends half of the class will drop. His final is from chapter 1 to 15 and he add to more chapters. He expect you to know everything on the book. If you one of the students that cannot study a lot DON'T TAKE HM."
3125,He fails majority of his classes. Almost all people retaking the course at city college through College For Teens are from his class. You won't learn anything that isn't in the book from this teacher.
3214,"Could be such a great class if it wasn't for all the notes she makes you do. She barely teaches and when she does, it's extremely insufficient for tests."
3303,Worst science teacher I've ever had. She never taught us a single thing and it was basically an independent study
3393,"Probably one of the crappiest teachers I have ever had. He doesn't do anything, ever. He just gives us worksheets or other busy work while he just gets on the computer."
3482,He does not teach anything. He talks all class about nonsense and hands crossword with no word bank saying her you go study this you have test. The tests are super hard because we don't learn anything
3571,"Her class is easy. But she DOESNT TEACH. At all, she writes on the board tells you to copy it. And her notes dont go with anything on the tests. TERRIBLE TEACHER."
3661,"He always talks about donuts and bananas. Gets off topic every class, we can't even finish notes. Then he gives a super hard test on stuff that he never taught us."
3750,"The amount of crazy flowing through her brain is at such a huge amount at any time of the day. Not only does her whole entire lesson come from the textbook but you also get tested every week, and some weeks you can even get tested on every single day! This teacher is the reason im not taking spanish next year."
3839,did not teach the class or have any control over her students... exams were difficult especially since she did not teach. she did not hand out note packets and would never clearly explain the lessons. everyone had to study on their own and teach themsleves everything.
3928,"She is by far the worst teacher i've had, first of all she does not teach at all and her tests have nothing to do with what she teaches, she taught us an entire section that was half the final in 2 days. Although she is nice, you do not learn anything in that class."
4018,Wow....worst teacher I ever had...literally. its almost as if he never learned how to teach. make sure u dont get him...u do and ull get a 1 on the AP test
4107,"scribbles a bunch of stuff across the board, which is not easy to copy down for studying, and then exects you to know the minutae of it on the test. bring a tapedeck to tape the class."
4196,"worst teacher i have ever had at rindge!she doesnt teach,and tells the student to read the text book.she doesnt return work,and then expects us to do well on the test.and she doesnt know the material!"
4286,i think mrs. pyle is a bad teacher. she doesn't teach us good lessons and we don't learn much. she expects us just to do the homework and then we will know everything. she should teach the class more and have more control over the classes. she makes it a difficult way of learning and i haven't learned much and failed the tests. i htink she hsould give us review sheets for the tests because most of her students in the class are failing the tests and they're hard without review sheets or good lessons!!
4375,She should just quit. I have been in her class only for 2 days now and she is already giving homework and quizes. Did not review or take any notes. She just gave us notes and expects us to learn it.
4464,"I took APES with him... it was a disaster. All we did was watch movies all year, then closer to the AP exam he deciders to rush and ""teach"" us all the stuff he missed. It's ridiculous. He is lazy and most classes i just sat there with nothing to do. He is a nice guy, but a terrible teacher. You have to teach yourself all of the information."
4554,She helped us with nothing and didnt prepare us for tests also all she did was talk to mrs. Kulish. Overall she was not a good teacher.
4643,"she doesn't prepare you for the Ap exam at all. Gives you months to finish an assignment. Didn't have any tests for the whole year, and she rarely gives out homework. You don't have to try to get an A in her class, but you'll fail the exam if you don't self study."
4732,"has is moments but aside from that he's awful. he just has us write, I don't retain anything!! i have no idea how to study for his final and am going to fail !!! grr i strongly dislike this guy"
4821,She is one of the worst teachers my children have ever had. All she does is give notes and tests.
4911,"dosen't teaches at all, and handouts are not related to topic. dosen't prepare us for tests."
5000,He gives ridiculous homeowork assignments on stuff that we do not learn and he goes on and puts that stuff on the tests
5089,"i had her two years ago and man is she bad at teaching. i didn't learn chemistry at all. i just learned how to put numbers into meaningless formulas. i dont understand why the class is in a lab room because we dont do any labs in that class. we never use the book so dont even bother checking it out. and she doesnt even make the final - she's too lazy to so she steals it from another teacher, and the final is just all this chem stuff that she's never taught or heard of in her life."
5179,All we ever did in that class are labs. She just sits on her stool & goes on her computer. She hardly taught anything.
5268,"she hasn't done anything in that class except have us read boring books,NAG about everything and get mad at us for stuff she hasn't even taught us!!!"
5357,She failed everyone on an exam worth 10% of our grade. Her lectures are unclear and nobody understand what is going on. She has good intentions but is not a good teacher. She sees everything very black and white and makes no acceptions. Her test have no realativity to what she lectures about so everyone fails them.
5446,"He is honestly the worst teacher I have ever had. I really recommend switching to a different teacher if you have him. He will not teach you anything at all, he just gives you packets EVERY SINGLE D"
5536,"I had him last year as my statistics teacher. Very disorganized when it comes to notes and the class is a self study class. Essentially on the night before the test, you have to teach yourself and memorize things because he is terrible at explaining things. Terrible teacher"
5625,"mr. nicsaji is so weird - all we do in class is correct homework! there's so much more stuff we could do w/ our 45 minutes. we don't learn anything, i just pass notes / friends!"
5714,Mr. Stern did not teach my class very well and did not teach what was going to be on the test. He made me dislike science class and I love science.
5804,"nothing is taught, absolutely useless....she gives us work thats not even related to social studies and tells us there is a test a DAY BEFORE the test giving us no time to study"
5893,"I had her for geometry last year and she teaches you nothing. Everything I learned last year I had to teach myself. When you ask her for help she just makes you more confused. She puts stuff you never learned on the tests, and basically gives you the answers when you ask for help on them, even on the final."
5982,"Don't you thing if one of your students was failing every test and quiz and they try so hard in your class that they might, I don't know, NEED HELP IN THE CLASS."
6072,i hate it his class. he is not very helpful on test. if u do not know it then u screwed cause he will not help u.
6161,This women is terrible if u get her drop the class all you will hear about is the gateway she doesnt teach she just constanly reminds you bout the gateway test
6250,"Dr. Anderson is funny but he can not teach.
He is horrible at teaching. I don't learn anything in his class.
The only reason he came to Tech, was to coach the tennis team."
6339,A ton of book work when the study guides have all the test answers in them.
6429,"She is trash. Doesn't know anything about science and relies on worksheets to teach us. Also a lot of useless homework. If you have her, I pray for you."
6518,"Just agree with all of his viewpoints and 'see symbolism' in everything and you'll be fine. If you don't want to do that, it will be harder."
6607,"she gives you a bunch of papers, and doesn't explain them. She expects you to know everything before she even ""teaches"" it. She yells at you for everything, and her test are impossible. taking her honors biology is like taking an AP biology class. Love Loui tho."
6697,"She gives absolutly no partial credit! You want a challenging teacher but she is just about impossible! But, I guess I did learn alot."
6786,"Doesn't teach, complains about people being insecure and complains all the time and gives quizzes over stuff she doesn't teach, and comes in high or with a hangover it seems."
6875,She is the worst teacher i have ever had. She is not up to the standards of teaching an AP/B environmental science class. You will not be prepared for the end of the year AP or IB test. You will have to take the reins for this one.
6965,Would like to switch out of AP and take it with another teacher. He is not preparing us for the exam!
7054,"She has NO idea what she is doing. She doesn't know the curriculum or how to teach. She also cannot control the class. She is so unorganized and never grades anything until the day before the quarter ends. I emailed her a question, and she never replied. Not only is she a bad teacher, she's also very rude. She didnt cover all the material before the exam (even though she teaches from the textbook). My class was 3 weeks behind. Im usually a straight A student, but I have a C in her class."
7143,Not GOOD! packets every day. Dont know when we have tests. Agenda for the day is from a students NB from last year.
7232,"One of the worst teachers I've ever had. ""Teaches"" by reading off of powerpoint slides he doesn't even make, then asks you to do a packet for a week, then gives a test."
7322,"EVILLL. i was in her class last year, she assigned a workbook page everyday and didn't teach anything. I never even heard her speak spanish the entire year.."
7411,Worst teacher I have ever had. Doesn't explain anything and just begins teaching things the day before exams.
7500,"Not much of a teacher. He'd have us grade the homework, hardly tought the chapters. Most days he was on his computer. He let us use notecards on tests because he knew we didn't learn anything."
7590,"hands down, worst class i have EVER had. she doesn't teach anything and gives WAY too much work. i hate this class!"
7679,"If there was one word that I could use to describe this class, it would be worksheets. We take notes and after that, it's busy work. Sometimes her tests and quizzes have no relation to our notes whatsoever. She's not a bad person, but teaching just isn't one of her talents."
7768,"He is the least helpful teacher I've ever had. He doesn't really teach, just gives random tests and has an anger problem."
7857,"A nice teacher, but does not teach, you have to teach everything to yourself. If you have her, I would recommend to always bring the textbook home and read from there."
7947,"no lesson plans and preparation for his class. never explains the materials clearly, but expects you to know all."
8036,she is a worthless teacher and horrible person. she couldn't teach or tell you anything if there wasn't a textbook infront of her .
8125,I am so glad that she is gone from Ray-Pec. One of the worst teachers. She knew nothing about everything she taught.
8215,"K is a nice person, but must not like to teach because we never do anything in that class. It's my third year in drama and I am dying. Just give the upperclassmen to Monk so we can learn! Oh, and ad-libbing is not an art form."
8304,"I think he's a horrible teacher. my class had a big test the NEXT DAY he was still teaching us the material & when a person had their hand up he said "" NO Q's"""
8393,The most awful teacher i've ever had. i thought mr. ruth was bad but nothing compared to this man. doesn't teach you anything and random stuff on tests.
8483,"He is really mean. Teaches you nothing. Your better off using the text book. He gives you tests that are so hard and quizzes all the time. He is really sarcastic and he does
Not care how you are doing in his class"
8572,"Terribly angry and mean to our class. She doesn't trust us at all, will make us do things like stay after class when the bell rings just because she never dismissed us or said to let us go. Even though I have to get to my classes she doesn't even care at all. She doesn't care if we pass or fail so she doesn't put her effort into helping us out. Instead she just wants us to get out of her class as soon as we can it's redicuilous and she expects us to know everything when we are absent!"
8661,"Even though I made a 96+ the whole year, I didn't learn a single thing from his class. I really regretted taking his class because he doesn't get you ready for the AP exam. Great man ,horrible teacher"
8750,Awful teacher. Everyone in the class is doing poorly. Gets mad at you for trying to help classmates. Gives unfair test questions compared to the ones we practice in class.
8840,really bad teacher. never teaches anything and forgets easily. She gives a test on something we never learned! CHANGE YOUR SCHEDULE!!! don't have her as a teacher.
8929,She's a horrible teacher. All she does is assign notes and then gives us everything single answer for every test. she's also very rude.
8929,She's a horrible teacher. All she does is assign notes and then gives us everything single answer for every test. she's also very rude.
9108,"I got a good grade on a test, but a few other ppl in our class failed. He said that test was trashed, and wouldn't take my better score, sits when he teaches..."
9286,"tough class, frustrating because she expected you to remember everything she showed us for only 10 minutes, which of course it was impossible to do!"
9465,"Mt. Wuttke is nice enough, but quite patronising. He's also frankly not that intelligent, doesn't really teach us much in class, and then proceeds to give us test that cover material we haven't gone over in class."
9643,"Even though I got out with an A, we did not learn anything in that class and she didn't seem like she knew what she was talking about. I was not prepared at all for World History AP."
9822,We didnt get past chapter 5 out of the whole semester of Geometry and most of my class barely passed the SOL because of that.
10001,"Horrendous teacher...does not know the material....when she assigns papers she doesn't even know what she is talking about...she makes u get the information for tests/papers from documents, I think our class has taught her more this year than she has taught us"
10179,"Coach Tigue is really funny. His test are HARD. i failed every single one this YEAR. when he says somethings on the test, study the other stuff. what he says is on there, is NEVER on there. Good Luck!"
10358,"She is very very interactive with the class but does not like to teach! Just put the notes on the overhead, and BAM! learn it! ughh :( or just gives you a lab & learn it! ughh but she is very nice :)"
10536,She is the WORST all she did was yell at us because we didn't know the topic mainly because she wasn't clearifying or helping us with information we don't know. If I could drop Alg 1 I would've. 3 kids failed the class and almost everyone passed with a 70. She needs to just be a coach not a teacher. Two thumbs DOWN
10715,how can i explain him...he's not good at teaching. He's too laid back and didn't finish most of the material for the chemistry regents. He can be unfair too
10893,"Dr. Borrmann was nice, and her class was easy, but she knows nothing about biology! She always relied on the other teacher and did not even know when the tests were. She is knowledgeable about Anatomy"
11072,OMG YOU are the reason why i almost didnt pass IMP math last year. YOU were NOT very helpful at all you just passed out the hw and expected us to know how to do it.
11251,"Worst teacher I have ever had. The tests and filthy excuses for study guides are completely different. She says things once and expects us to know it. All she does is sit behind her computer and talk abound her grandson. She doesnt know the material at all, if you ask her a question she will google it and tell us the first thing that pops up. She doesnt make any test or worksheets but is obsessed with telling us ""NO Plagerism""."
11429,"She gets of topic in a snap. we can cheat in her tests in front of her eyes & she won't notice. if u dont want to learn anything, ask a random question. Tip ask her about IB. She'l talk about 4 a week"
11608,Lopi Williams knows nothing about humanities and only tests her students by giving them tests and practicing essay writing. No humanities work is involved.
11786,"He is the worst teacher I have ever had, finds all his information off google the night before class, can't trust him grading tests because you think he is trying to sabotage you, he doesn't teach you the answers for questions on test but expects that you know them and thinks its easy."
11965,"Hes not even a hard AP teacher. ""Heres yur packet. Im just gonna read it outloud and not teach yu anything."" Way to go, David! Yur boring and a tyrant."
12144,"So far, in my geometry class, I feel as if she has taught me nothing. She demonstrates 1 or 2 problems and briefly explains them, before having us work out of the textbook for the rest of class. She also puts in 4 daily , 2 minor , and 2 major grades.Remember how people would always tell you ""Daily grades are important because daily grades help you out when you don't do well on a test?"" Not with this terrible teacher. NOT TO MENTION SHE DIDN'T EVEN TEACH THE NEEDED MATERIAL FOR THE FIRST TEST!"
12322,"Not a very good teacher, never stays on topic, goes on extreme tangents, do the packets on your own and you might learn more"
12501,"She isnt a good teacher . she talks about stuff that has nothing to do with math , she doesnt help us , and then wonders why we fail"
12679,"Straight up doesn't teach at all. Will help if you ask her--sometimes. Tests are long and impossible. Nice person, but should never be allowed in a classroom"
12858,Terrible teacher! She doesn't help students and gives tests and quizzes on bad dates. She does nothing to make her periods interesting and listening to her droning is horrible.
13037,"As an honors and AP student who gets nothing but As, I believe that Mr. Burychka is an absolute fool. He does not teach you any of the material and expects you to know everything about social studies. My class literally had a class average of a 40 percent on one of his tests and he told us it was US not HIM. He has a 10 year on him so its impossible for him to leave. If you are becoming a junior, request to not have him."
13215,"I was in a Bio class that she co-taught in 9th grade. The only reason the course was so easy was due to my prior knowledge of biology. Many times, she would teach the wrong information to the class. S"
13394,"she may have been a good chem 1 teacher, but absolutely not AP chem and IB chem. she had to learn the material literally the night before she taught it to us. her knowledge and explanations are limited to unclear powerpoints. Tons of Dull's AP kids got 5s and barely anybody in collias's class got a 4. im ready to fail my ib exams tomorrow. nice woman, not nice teacher."
13572,she's an awfull teacher. the enitre year i did not learn one single thing other then what her family's names were
13751,"She doesnt teach or give you work, then somehow grades you on it. And usually kids fail over nothing. Cool person, but bad teacher."
13930,She is cool. But she is more like a student rather then a teacher. She is unorganized and you will never understand anything. You don't learn in her class.
14108,"I had her a few years ago. She ""taught"" an AP programming class. The entire class failed the AP exam except for a couple kids who already knew the programming language. She also gives students the answers to all the (non AP) exam questions because she knows she didn't teach us anything. At some point she'll get caught, and she won't be able to sit around in class and gossip with students or whatever she does nowadays. She's nice, but tends to pick on some students."
14287,"Mrs.Sevald took our books away from us on Friday, our final is on tuesday...which means she didnt allow us to use our books to study from. It just blows my mind with the things she does. Now she expects us to read her horrible powerpoints that we didnt learn anything from the first time, to study for. horrible teacher."
14465,He really has no idea what he is doing. He never covers all the material then blames it on his students. He also never says what he wants and then grades down for not doing something really specific h
14644,"he is the most strict teacher i've ever had. he never actually explains anything he teaches us, and gives us way to many pop quizes. worst teacher ever"
14822,"I've never had a worse teacher...if you didn't agree with him, you lost points, not to mention, the way his brain works makes his exams nearly undo able because they're so out there. Fell asleep nearly every class because he didn't teach."
15001,Mrs. Brown made poor judgements of me based on my appearance. She also doesn't teach much. I can't remember a single thing I learned from her.
15180,"I have actually learned nothing in this class. We are always working on packets while she sits at her desk and eats or watches youtube videos. She is always absent. She left school the week before grades were due to go to circus camp. If you ask for help you get an eye roll or ""you can figure it out"". I might have to retake this class next year."
15358,"Laziest and most unhelpfull teacher I have had. All you do in class is translate. Tests contain few questions, so ther is plenty of opportunity to make mistakes"
15537,"Mr. Jackson is annoying. He rarely teaches us anything and doesn't prepare us well for the quizzes. He often says inappropriate things to my classmates. For example, the other day he said that if there was a sharknado then he would use my friend as bait and run. As if that wasn't already random enough. MY best advice is to pray that you don't wind up in his class."
15715,"I really dislike her. She hasn't taught me anything of information all year. She just assigns questions every night, way too many might I add, and expects you to know the answers. The only way to do"
15894,Ms. Said has a great personality but no teaching skills at all! I mean her being nice wouldn't make you pass the class anyways. If you're in her class you're on your own buddy :)
16073,"He randomly calls on people and asks questions about new information we haven't even learned yet. Everyone is frozen in his class because they're too scared to do anything. Puts random stuff on his quizzes. He expects us to know everything before he talks about it, and always brings up that in the military, you can't fool around. Even though we're behaving. He doesn't really go over anything and doesn't take into consideration that we aren't world known musicians. Wouldn't recommend."
16251,"Mr. Roderick is very nice and down to earth, and knows alot about, and loves science. But, I found it very difficult to learn the material because he didnt have the best teaching methods and was unresponsive via email when i had questions. The tests and quizzes were all very hard and i didnt know how to do anything on them. I tried very hard but got a bad grade. It was a let down."
16430,"Ugh. Wheatcroft was horrid. I had her last year for computer science; she absolutely refused to teach us anything of value, and expected us to actually be able to program with what she taught. I remember the time she gave us our final 2 days before, even though it was supposed to be a 3 month programming project. Yeah... she just isn't a good teacher."
16608,"She seems like a good teacher at first. But she can not teach whatsoever. She cant explain anything to her students and her exams have things on them that she never told us about or explained. If I could get rid of one of my teacher, I wouldn't hesitate to pick her. She's forgetful and irresponsible. My cat is capable of teaching me more. You literally have to go home and teach yourself all the material because she doesn't teach you anything."
16787,"WORST TEACHER EVER!!! He talks non stop, His old school attitude sucks, and he gives 100 point tests with no homework! He says that if you read the book then you will know everything but thats all your going to get he doesn't explain anything!"
16966,"Treats students like little children, going so far as to implement kindergarten attention techniques into class. Compares cheating on schoolwork/tests/etc to cheating on a spouse. Never lectures; could be replaced with a schedule of tests, quizzes, videos, homework/projects and labs, and class would remain the same. Perpetuates false information such as the Coriolis Effect toilet flushing myth. When argued with for points, will produce every excuse possible to not give said points."
17144,"Mr. Castro, easy/hard. Depends if you really study Spanish on your own time. He doesnt clear much of anything he teaches but he gives work about it constantly. I think he does that because he can't explain it himself. Many hated him in my class but we all pass because everyone would help each other during tests. He's cross-eyed so if he's looking straight at you, he's not. LOL"
17323,"An extremely confusing and eccentric teacher, she doesn't teach anything but thrusts us into debate expecting us to know the details immediately. A few days ago, we began a ccx debate and put in the top 4 people to debate it. She let them debate for 3 WHOLE CLASS PERIODS so that they can ""get ready"" even though the rest of the class has to wait and never understands. She made other KIDS teach the class one time and even forced us to do a quiz that nobody had any idea about. Horrible teacher."
17501,"She has a serious speech impediment, which is so distracting. Her tests are hard, other teachers let students use their books for tests. Don't get on her bad side, she will hate you for the whole year"
17680,wow looking back as a grad she was the bottom of the heap as far as teachers..lots of movies and she would be asleep during them..doesn't prepare you for the national AP test...really needs to retire
