,Text
1766,Not a good teacher. Good luck if you have him. He never helps so just listen to instructions very carefully.
1800,"...""(I ask a question concerning the book)"" ""(He tells me to tell someone who cares)""...He's the worst teacher I have ever had."
1834,She doesn't answer questions when you ask her and she doesn't explain anything. She only gives notes.
1868,"She's awful. She doesn't explain her assignments at ALL. Even if the entire class is confused and asks questions, she won't answer clearly and will later tell us that she was clear and we're wrong. Sh"
1902,"I think her problem is that she doesn't help you, she just tells you what you should do, then does it for you. and she teaches the wrong subject matter."
1936,"I needed help from her during luch at times and when I entered the room she would say ""Come back tomorrow"""
1970,He is alright I guess....he doesnt know how to teach some things and he won't help you when you ask him too. He just tells you to figure it out... =S
2004,"She talks to you like you're an unintelligent 3 year old! Sometimes you'll send her an e-mail and she doesn't respond. Other times, she does respond, but doesn't help much or doesn't give you accurate"
2038,MR. WARLING'S CLASS IS CONFUSING! THERE'S NEVER TIME FOR EXAMPLES AND HE IS ALWAYS PICKING ON THE SAME PEOPLE AND USUALLY THEY DON'T KNOW THE ANSWERS!
2072,"His favorite phrase is ""no."" It's practically impossible to learn from your mistakes because he refuses to go something on a test with you (or just refuses to give you the test back entirely!)"
2106,"this guy doesn't help at all. whenever i tried to ask him a question, he would just answer me by giving me more questions. he doesnt teach us stuff we need to know for the tests"
2140,"she likes to argue to much and she never wants to help you she says go for extra help to another teacher, but she is pretty nice."
2174,"She's not too clear and does not make logical decisions and when she tells you to do something that doesn't concern you, she says ""cause she said so. Overall bad teacher."
2208,Mr. Hammond tries to help us but often falls short. He rambles on and on and i dontt hink that he has a clue what he is talking about sometimes.
2242,"she is demeaning, and she makes fun of us way too much. She is always saying 'Jesus Christ' or telling us we will never get into college. she sux."
2276,She is very confusing. I will never choose her as my teacher again.~Vesper One
2310,"Ms. Anders is very nice, but she has problems teaching class. She usually corrects test wrong. When I asked her a question, she went, ""I don't know."""
2344,"Mrs. Comparato might be good for someone, but I'd wager and say that about 90% of her students have many issues with her she is very difficult and will not answer simple questions if your an inquisitive person she is not the right fit for you"
2378,one word. intimadating. how does she expect kids to ask questions when she doesnt look like she wants to answer them.
2412,She has to be constantly corrected when she is trying to teach a new subject and expects you to understand it right away . Constantly she had to go back and change something because she mis worked the problem or she did something wrong .
2446,She is so confusing. She picks favorites. She wouldn't talk to my parents about getting my grade up. She said she never had this talk with parent so she won't now. Never helps you if you try to get help
2480,"She is terrible at teaching. She flipps out whenever you ask a question about something you dont know, she thinks your dumb"
2514,We were doing a project and he would come by time to time and look over and tell us what to do. The next day he came by and said it was all wrong???Idoit!
2548,"ms king is a bad teacher she grades everything out of 150 points and gives minus 5 on each problem wrong, if you forget a sigh or something she gives minus 3 and if you dont show your work correctly even though u got the problem right. she never teaches anything just does what the book says"
2582,She cares about the student but doesn't help them solve there problems. Kristen just does the problem for you and it is no help.
2616,"Mr. Karon is the worst band directer ever. It's like he's from a different planet. You try to ask him a question, and he just walks away from you."
2650,"he is not a good teacher, he is impersonal. whenever i asked for help he would ignore me and never help me. very hard to understand too"
2684,All we do is look @ the overhead the whole time and you can raise your hand for an hour and she still wont answer your question.
2718,i had him for philosophy. biggest problem is whenever he doesnt know the answer to something or has been proven wrong he changes subjects
