,Text
4277,"Extremely weird, her voice is always positive, even when she's angry! Nice, but sort of in an annoying way. Good teacher though."
4337,i hate her so sosososossososo much. shes easy..but SO BORING! she doesn't do anything but talk! and she doesn't even call on anyone! i mean like OMG shes just like soo boring. omggg!!! i cant stand her!
4397,mr.wright is supposed to set a good example and include everyone but when i quit status club he started telling people that i thought it was all about me and that i was mean
4457,"ugh were do i start?shes so annoying and she thins shes popular, she dissed mr.wheet just b/c everyone loves him and shes jealous b/c hes a better artist/teach!"
4518,"wow,what country were you born in again? Somehow she has an accent from England...when im pretty sure she was born here. Also stop staring at people, its scary"
4578,I was in her band for 1 and 1/4 years. you know y? she always screams at you for no apparent reason!!
4638,"Most of the people I talk to say she's mean, and I agree about her taking off for little things that don't matter."
4698,bad teacher omg we had soooooooo much homework and i hater her rode bicycle 2 school and almost ran me over bad bad bad grrr
4758,"Wow, he's a friggen robot, not mean tho. He knowns NOTHING about english and doesnt teach.him not even kidding he hasnt actually taught all year."
4819,VERY moody and mean. Always told us she hated our class. She must have written her own good reviews. No one else would! BTW her new name is Ms. Pierce.
