,Text
1649,"loves to kick out like 7 of us and yell, can't play sorts and play bad grades o yeh CLASS AVERAGE A F cause she carsabout us playin even if everyoneparticipate"
1676,"He hates technology. And he plays favorites. The better he likes you the higher grade you'll get, if he doesn't like you then well good luck."
1703,"She has favorites, yells at people for no good reason and can't conduct. The songs she picks out for class are terrible, we do the same exact thing every day."
1729,Mrs. Sandoval runs the theater department based on favoritism. If you are not one of her favorites don't expect to get roles. Favorites are determined by being friends with prior favorites. This has led to a system of cliques and cattiness in the theater.People who get roles think they are superior to everyone and their talent is overpraised. If you are in a higher level theater class and don't get a part you won't learn anything. She is emotionally manipulative. Do Communit theater instead
1756,mr sutherland thinks hes the best teacher but all he does is tell stories about himself. he only pretends to take an interest in the kids and leaves out certian students. dont play favorites.
1782,"he is a good teacher but he is very sarcastic. he will put you down if he doesnt like what you did. in theatre he complains a lot.he favored his students, those who are in theatre and help out."
1809,"If you like to sing and perform do not take her class. The performances are lame that Elementary Schools have better performances. She gives you a music history paper to write because she needs to fill up time because there is no performances to work towards. She is confusing and not a very nice person. If you like to sing, then just do it on your own and join a church choir."
1836,"Ms. Najar is a terrible teacher! She is mean, and nasty, and horrible! She chooses favorites and they are mostly made up of the quiet ones!"
1862,"Heath is good only if she likes you and you are one of her top kids. If not you are left alone, and she is mean. plays favorites."
1889,She is rude and has an attitude and did i metion she has favorites and is friend with Mrs. Weikel so now you might understand
1915,The IB kids seem to like him but he talks down to and degrades the orchestra kids. He is also very unfair and makes bad song choices. He also has little to no respect for his two lower orchestras and
1942,"everyone sophomore will love vento for her wittiness and strong personality.Definitely whips you into shape when writing an essay and is very good at her job. Overall if you have the chance to take her class, go for it, but in my opinion there are downsides. She makes it very obvious that she has favorites, extremely obvious, and it is fact that she gives into highschool drama which is very innapropraite and frankly annoying, definitely not a favorite teacher due to her snootiness as well."
1969,"Ew definitely the worst muscal theatre teacher ever.She didnt care what we wanted to do for Broadway Bound, she just picked the worst show in theatre's history.She taught me nothing.I hate that woman!"
1995,"hate her... so obvious favorites... when she picks on you to answer, before you can answer, she says NO and picks someone else!!1"
2022,"Didn't try to know the students. Would pick song choices on his own, didn't take input to what we prefer. Fun class, but not necessarily because of him."
2048,"He thinks he's all that, but he's not. He likes to blame and pick on certain students b/c his bands do so bad. That's why he loses so many good players."
2075,"completely unfair and picks favorites. if you are not one of her favorites, she picks on and insults you. very very mean. if you do one thing wrong, she will scream at you and embarass you on purpose."
2102,very biased towards students... shows a lot of favoritism... can't teach if her life depends on it... BORING LIKE NONE OTHER!
2128,"depends on what you think is important, technique or musicality. if its musicality, you are out lof luck in this program. he chooses favorites and is hard to get along with."
