,Text
1763,"She is the worst teacher i ever had. Gave us wayyy too much work over small things. Is way to sensitive, and complains over the smallest things. WORST SCHOOL YEAR IN MY LIFE AND WORST TEACHER EVER!!!!!!!!"
1796,"Annoying, because she does not help her students with anything!!! She is very unhelpful!!!!!!!!! She is the worst teacher in the school!!!!"
1829,she is a horrible teacher she does not teach and leaves the room when we take test and she is just bad.
1863,Rude! She's truly awful. How boring can a teacher be? She's probably the worste I've had at Centennial.
1896,she was the worst science teacher i ever had.....i didnt learn anything about science in her class!!!!!!!!!! I HATED THAT CLASS!!!!!!!!
1929,He is the worst teacher I've ever had in my life. I took his AP Euro and he literally didn't teach us anything. He copied outlines and had to google what the words meant. WORST TEACHER ALIVE.
1962,"Yeah, Mr. Francis doesn't explain anything well, and he rushes to get through curriculum. Seriously, I've never seen a teacher get such a bad rep in one year. Seriously, get another Spanish teacher!"
1996,She is the worst teacher i have ever had. She doesnt teach us anything and then gets angry when we dont understand. i will not be suprised if she is fired
2029,ABSOLUTELY THE WORSE TEACHER I HAVE EVER HAD. She can't teach. Material blows. I have never had such a bad teacher in my life. She has no class controll either.
2062,easily the worst teacher i have ever had. he barely even knows english. he is super mean and is unclear in explaining anything
2096,Just a bad english teacher in every way. I feel bad for you if you get her
2129,"She was the worst math teacher i have ever had. She doesn't teach and talks way to much about her personal life. I loved math because my teachers made it so easy, but i didn't learn anything in her cl"
2162,hes literally the worse. I have no idea why they hired him. He used to teacher math before knowing anything related to physics. Ive been asking other teachers about the course bc he cant teach.
2195,"Mrs.Linford is the last teacher you'd want for 7th grade science. She doesn't teach at all!! She gives you a packet and says DUE TOMORROW, and thats all she does, WORST teacher I EVER EVER HAD!!!!!!!!"
2229,I went off to an ivy league school after OHS and twenty+ years later I can say Hapkiewicz was easily the best Science teacher I ever had...
2262,the WORST science teacher ever! she isn't helpful and doesn't know her subject. the only good thing about being on her team was the other teachers!
2295,Worst teacher I have ever had. She told us in class she didn't know how to teach us statistics and I've tried transferring because of her attitude but I wasn't allowed. I'm sorry if you are forced to be he student.
2328,She was one of the worst teachers I had. If you weren't a wrestler or a football player you were nothinhg. She was very judgmental--Class of 1998
2362,"an absolutely horrible teacher.she has no idea how to teach math. good luck to anyone who has her, and if you can switch out. DO IT! dont make the same mistake i did and stick with her(:"
2395,I can't stand his teaching methods and he doesnt seem to know what he is doing. He was the worst teacher my son had ever ever had.
2428,even though hes maybe the worst teacher after mr. maryles that i have ever see i still think hes the coolest guy in the world
2461,"ONe of the worst teachers I've ever had. I ad her for Basic math and Pre-Alg. I didnt learn anything!! If you can, CHANGE CLASSES!"
2495,HORRIBLE TEACHER!!!!!!!!! worst teacher i have ever had..... she doesn't explain anything and is really mean and gets mad too easily
2528,This is one of the worst math teachers I had in my entire life. I do not know where he gets his problems from. All he does is give notes and walks out the classroom. He is a nice guy but a very bad teacher. Avoid him if you can.
2561,"After completing 16 years of formal education, I feel confident that Mary Ann Fedrizzi is not only the worst teacher, but the worst *person* I ever encountered."
2595,u think ur super duper but ur really the worst teacher... no wait that was mean u cant take mrs B's worst teacher place UR THE WORST MALE TEACHER AND SHES THE WORST FEMALE TEACHER
2628,Absolute worst teacher I've ever had. Her teaching methods are awful and I don't feel I've learned anything. Class is very boring. Change teachers if you can.
2661,she is one of the worst teachers that i think i have ever experienced in my whole life. she is terrible and it is impossible to pass her class if ur nota genius
