,Text
3852,Unorganized. Loses papers. Insane! Will go on rampages. Get him talking about something else and you won't have homework.
3936,"Always loses your work, and when you continue to give in copies she ignores them then at the end of the quarter puts in all F's for everything she's too lazy to grade always drooling on her computer."
4020,"Teacher makes own impression instead of class work. Even you can do very well on exam, classwork, homework. He will give you grade according his own rule. He makes participation more than everything else. Even you participate more than others, he will only make his own, not by fact."
4103,"She totally makes up all her lessons, and never collects the random busywork she gives us. NOT at ALL a good teacher."
4187,"Very hard to understand her, she will give labs and not go over them and tell you what to do in them. To be honest I think she is kind of lazy"
4271,"She doesnt teach, she just is cranky. She needs grades so she gives us bookwork and tells us to write long papers without telling us what it means. I mean we had to do a worksheet on GoodBurger."
4355,she is not too bright... she has had people doing home work in her class and she doeswnt realize it... people can even show her the same home work every single day and she will give you the points
4439,"He doesn't help anyone. He doesn't help with the work that he gives you. When he checks homework, he says ""Excellente"" and then gives you a 70! How is that good"
4522,Mitchell is ok...she can sometimes give meaningless work. She gives a lot of projects but overall she is pretty nice and she soes move back work if you ask her to.
4606,"She assigns way too much homework, most of the time its random busy work that does not relate to anything we learn in class. I wish she would stop treating her students as is we were infants. We do have some common sense, we did make it to Oxford!! One of the most annoying things about her is that she assigns different homework assignments for different periods. She is a confusing teacher who assigns so much homework that she even cant keep up with it. She could be less strict about late work!!"
4690,"I don't like her. First week of school and we have a massive essay that we're expected to have done over the weekend, and know how to do citations perfectly. I hate her."
4774,"Ms Murphy has taken weeks off, and when she comes back to school, she assigns a quiz or test on curriculum we haven't even heard about yet. On top of that, she has a tendency to give plenty of zeros on homework, and yell it kids a lot."
4857,"My biggest complaint about this teacher is that his teaching style and grading scale do not go well together at all. He grades things based off of a 4 point scale but uses these extremely skewed grading rubrics he pulls off the internet for his assessments. These assessments are 90% of his class meaning no one puts any effort into what he has to say unless its another test, so most of the class period is him talking to himself about an assignment no one will do. He should teach with his own work"
4941,Ashley can be mean and rarely is nice. Depending on her mood she gives a lot of homework or a little homework. She has no tolerance for anyone.
5025,Really sorry doesn't make things cleart and just assign us homework and then doesnt properly go over it then assign test and expects us to know it!!!!!
5109,"Mrs Snow is an awful teacher! she has too many favorites, and also has a few certain people she hates. She is unclear and never checks homework - she's so irresponsible!"
5192,Mrs. Randle never teaches anything and expects you to know everything. She delays all projects until the last six weeks and doesn't tell you how to do them.
5276,You are so mean and u will give us so much homework and i don't like the way you always give us textbook homework like every single day!
5360,You send me to bic every week and all your assignments bore me to tears.You assign way too much homework! WE GO TO SCHOOL FOR 7 HOURS 5 DAYS A WEEK AND THEN HAVE TO GO HOME AND DO MORE WORK! Its like u dont think we have a life after school.
5444,She confuses herself in class and will get mad at you for proving her wrong. I would not recommend taking her class your grade is based on a group paper and whatever she feels like that day.
5527,It was hard to care about this class. I have no idea how he graded us because we never got any scores on projects or anything back. He is disorganized so definitely don't expect a progress report.
5611,"I took AP US History and it was very clear that he graded with bias. He consistently gave me low essay grades even though I usually score pretty high in english/history classes. He gave some of my friends higher essay grades even though I usually get higher grades than them. I ultimately got a 4 on the AP exam while the people he graded higher got 2s. He read off slides the entire class, which was incredibly dull and the only reason I did well on the AP exam was crash course."
5695,She is very nice. I always feel like I understand what she tells us. However- she doesn't even mention about 75% of what will be on her tests. She gives enough fluff grades that the class isn't too too hard though.
5779,Completely biased. Gives out arbitrary grades on assignments with no standards. Discriminates against one class in favor of the other. So glad I graduated and don't see him anymore.
5862,Can you say bussy work? OMG she asigned more homework projects a week than most teachers do in a year. I cant believe she still gets paid.
5946,Very intelligent however she cannot relay her the information to her students successfully. Also is extremely forgetful. She forget to give me needed homework when I reminded her 4-5 times
6030,Assigns lots of busy work assignments. Here grading expectations are too high for high school students. Is not very understanding of the student's needs or extra curricular activities. She makes the class very hard to enjoy coming to.
6114,It is impossible to get higher than a C+ in his class. I guess the reason why is because I don't throw back his own opinions on his own test. Is this the point of Theology?
6197,You know how teachers give you busy work? He gives it to you and then doesn't grade it. You basically get an A in that class for showing up.
6281,Taking Comp Civics was a big mistake. My other grades are ruined thanks to his unreasonable expectations.
6365,"Smart guy but awful teacher, didnt even grade my sophomore research paper which we worked on for 3 months"
6449,"If you are a guy in her class she will hate you. If you put even slightly gender-biased language in papers such as ""mankind,"" instead of ""human-kind"" you will receive an automatic letter-grade drop."
6532,Teaches nothing. Hard to understand. You don't learn you get more confused. Your better off signing up for khan academy and learning from them instead. Gives you notice of a quiz the day its given. Gives packets and puts grades in extremely late so your grade stays low if you got one bad grade. Worst Teacher Ever.
6616,i dont like her at all. she doesn't teach anything in class and gives us way too many useless sheets of paper
6700,one of the hardest essay graders I have ever met. Her vocab tests and quizzes are impossible. The work load is an okay amount and she iis nice to you if she likes you...
