,Text
10498,"she was my Spanish teacher, she doesn't teach well and only speaks Spanish the entire class. She expects you to pick it up on your own with no knowledge whatsoever"
10660,thinks the world revolves around him. could not care less about students and people who are different from him. might like to tell what he knows but not a good teacher for kids
10821,"nelson please go back home! you dont know half of the lesson you are teaching to us, the funniest thing is that people correct you"
10983,can't teach for beans...PASS IN EVERYTHING U OWE.....(how bout no?)pisses me off everytime he says taht...horrible
11144,"She doesn't teach. She copies what the book says into a powerpoint. Sorry, but that is not going to help me learn math. She isn't a good teacher at all."
11306,Well I had her when she took over for a teacher having a baby. It was the biggest waste of my life. I didn't learn anything except she really needs to stop fake-a-tan and she loves to deck out incoach
11467,SHE IS SO BAD. IN HER CLASS YOU MUST KNOW TO LEARN BY URSELF OUT OF THE BOOK. EVEN IF U TALK TO HER SHE IS NO HELP AT ALL
11629,"The only reason some of you like her is because she shows favoritism in her classes. Whoever said she doesn't ""teach how we want her to,"" she hardly takes the time to teach the students who need it."
11790,"She is very nice. And she gives ALOT of extra credit. But she doesn't know how to teach. She often leaves question partially answered and makes the students immensely confused. She is a terrible teacher for people who know english and are not fluent italian speakers.
So, shes a cool person, HORRIBLE teacher."
11952,"I had Mr. Scott last year for French...He was soooo much funnier, and interesting...I learned so much--this year,,what a change"
12114,He doesn't help at all in academic support and you really can't learn anyting. he's in the garden all day trying to be green
12275,"went from having a ""F"" in Spanish, switched out to another teacher and made ""A""s in Spanish for the remainder of the year. Does not have control of his classroom. Students provoke."
12437,I don't know how to say this nicely but being in her room for a couple weeks makes me want to take french. She is very confusing and she grades woefuly.
12598,The worst teacher i have ever had! Poorly explains things and is frequently confused. Needs to go back to collage
12760,She should Pick a Job Principal or Teacher. . .She can not do both. . . .iM sorry but U cant be Ms Shenk too Gte ReaL!!
12921,"okay honestly, i am going to dread english 10 with her. she was so nice the first week of school, but after that its just like WOAH. she can't teach. im not going to learn anything this year."
13083,"Stofer is a really bad teacher. First, she doesnt know how to speak english. Second, she doesnt know how to solve a simple math problem. Lastly, she doesnt know how to teach. She never corrects your mistake so you dont know why you got it wrong. This is supposed to be a CP class and i dont know why she is making this class so hard."
13244,"I'd have to say he is really ignorant and he shouldn't be a teacher. Any student who keeps up with current events (as in watches the news) knows more about poli.sci,us his.,or law all he says is u kno"
13406,Had Bailey the 1st yr she taught Span and she didnt know a thing about the subject and yet she taught. The prinicpal made a mistake in hiring someone like her.
13567,Her teaching skills is not very good. She is annoying and she needs to learn to keep her distance from other students. To much touching from her!!!
13729,"his class is VERY HARD. i daze out 4 a second and hes talkin about soap. if we're learnin about dew point, we're talkin about scuba diving"
13890,He is never in his room. I can't find him when I need help with my math assignments during exploratory time.
14052,"she is seriously abstract random, but all together a good teacher. i personally didn't like her, but it didn't stop me from learning a lot. j'aime beacoup le francais!"
14213,"Mr. Swick isn't a teacher. He doesn't teach. He gives us music and expects us to teach ourselves. I could do the same program on my own by just downloading the sheet music myself. Plus, he's biased."
14375,Comment below is from Hersey Obv... She can't teach and is extremely strict if you get her get out now!!! If you say shes nice wait till after the 7 days of being able to switch classes is over.
14536,"I agree. Nice lady, but doesn't teach. Lies herself into believing that kids like to do the teaching. She just sits at the back of the room while we try to teac"
14698,I went into her class with four years of previous spanish classes and flunked because she can't teach. Horrible attitude towards children (she thought she was better than all of us).
14859,worst English teacher I have ever had. Makes you colorcode everything and godforbid she actually explains somethig one time instead of giving us bookpgs to read
15021,okay this lady is completly insane! it is becasue fo her i dropped orchestra. she needs to either get fired or quit. FACE!!!!!!!!!
15182,she chosses favorites and she dosent even how to prounounced spanish word right and she is a very boring teacher and you have to be in her good side because if you dont she can yell as loud as she can. And she makes everyone pay the consequences even tough you didnt you didnt do anything. SHE IS NOT A GOOD TEACHER!!!!!!!!!
15344,she should retire 'cus all she does is sit at her desk and read her emails or a book. she didn't teach me a thing
15505,"I can't believe she got good ratings! This woman is bile, as if she needs a house to drop on her or something! She is not good at teaching, either! Only complaining!"
15667,"out of all the teachers i know, she is the worst one ever. she can't teach, her class is so boring, i feel like the being in her class is a waste of my time"
15828,"She's REALLY useless. She doesn't even know the material herself, has no clue about what she's doing, and her own code contains lots of syntax errors and is often broken in many places. I've seen many times where SHE WAS LITERALLY TRYING TO LEARN THE MATERIAL WHILE TEACHING (in the very few instances where she attempted to do that) IT TO US. Like seriously?!!?!? I'll be serious right now, I suspect she would have gotten no higher than a 3 on the AP exam should she decide to actually take it."
15990,"she is horrible... can not teach at all! she tries to act like shes so nice but she is so mean. whenever you ask her a question about what word means what, she tells you to look it up in the spanish dictionary. she is ridiculous especially for oral tests. she mumbles and you can not hear her at all, you tell her to speak up a little and she still mumbles, so you get a bad grade on it because you cant hear her unless you have super ears or something"
