,Text
255,Vidhya Rojanavongse does not use the textbook during his lectures. The Power Point Slides that he uses during the lecture does not contain anything that is on the exam. He is not a fair grader.
269,"ok, he eats chalk, uses incorrect grammer, and once he tucked his shirt in and it stuck out of his OPEN fly."
282,"All he needs are his Floppy Disks, his Floppy Disk Camera, His Floppy disk utility belt(for holding his floppy disks for his Floppy disk camera"
296,She doesnt teach the class what so ever if you have computer science don't recommend her at all
309,he picks on the not as smart kids and favors some peoplehe checks the notebooks and is very strict on the format & he makes us skip pages and write questions for our notes and summarize our noteskids in africa couldve ate that sheet of paper wasted smhkeeps giving us useless information and notes to copy and repeats questions too much.
323,He teaches us more about biodiesel than he does about probability and stats. He leads the league in tardies given. He also shows us pictures of mole rats.
336,"she reads everything straight out of the book, so our notes are basically writing the entire chapter out again. it is a waste."
350,"Not very good at all, doesn't really teach, just uses notes that cam with the book.... TAKES FOREVER TO GRADE!"
363,"he...was...HORRIBLE. and he tries to sound smart by using ""big"" words except he uses them incorrectly. come on, man, it's HUNTER. get with the program!"
377,Um...we don't learn at all. She doesn't use intelligent words. She needs to elaborate on our readings because I'm teaching myself.
390,She uses big words and names which no one in our class understands. she is pretty easy in lab works because she tell us what to write on the easay word for word. she should use diff teaching methods.
403,Doesn't teach you just tells you to copy notes from the book and if you don't understand use the Internet he gets paid to do nothing basically
417,"Incredibly techno-phobic, wouldn't let people use SCHOOL LAPTOPS to take notes. Also cannot read his handwriting at all. No idea what he is writing on the board, and sometimes when he tries to read it neither does he. Always start class with some strange music. Would not recommend."
430,"Lecture is 15 minutes lond and consists of reading directly off the Textbook supplied powerpoint. No help in lab, all experiments are student run without any assistance from instructor."
444,Wants students to write to her opinion. Her corrections of grammar on a paper I reviewed were incorrect.
457,"Nice person... easy class, but alot note taking and arts and crafts, which of course what science at William Penn is all about"
471,Bad teacher. Is not knowledgable. He just takes powerpoint of the internet.
484,He stumbles over every word that he says and his hand is messed up. he cannot spell very well. and he makes you write 3 pages of notes everyday
498,she's very confusing. doesn't really know what she's talking about. Makes u take a lot of notes then you have to copy them onto notecards.doesn't explain things
511,she doesnt help n gives you wotng grades n insisted u didnt do work b/c she loses it all she does is play ont he pc n read fromt he book..ican teach if thats it
525,"she doesn't explain anything, but just gives a online document to refer to"
538,"he needs to make thing more clear he is kindof stuptid when it comes to using pen , he takes away your pen if you have it lying on your desk and you are using a pencil"
552,This is an earth science class but we don't do any earth science. I'm not sure what he is grading us on.
565,"We don't have a book, and we don't have notes if any. I try looking on the internet for the stuff in our worksheets and find nothing. I look though other physics books and see nothing familar."
578,"Mr. Dixon is constantly teaching incorrectly. What he claims to be ""subordinate clauses"" are actually just prepositional phrases or transition words. He also uses circular reasoning and takes points off for the silliest things! His grading system is terrible, and he doesn't use rubrics anymore. I would most definitely not recommend him."
592,She doesn't teach anything.She writes the assignments on the board & you do them. EASY though you can use the book on the tests.
605,"Seriously read sparknotes, his entire class is based on them. Even down to the wording in his lecture. In Native Son who says ""The affects of oppression on the oppressor"" -sparknotes and Sansbury do"
619,"He is the worst teacher I have ever had. All he does in class is just read of a power point that he directly copied from the book. His monotone voice makes you want to fall asleep. For homework, you j"
632,"Yo, can she teach?? She just makes you watch a video.... she don't teach a thing! all we do is get notes! but the activites are some what fun."
646,"Monotone voice during lectures and just reads off a powerpoint projector - doesn't make class interesting at all. For his AP class, you pretty much are on your own; you have to teach everything yourse"
659,"She doesn't know HTML or CSS, she just teaches how to use a website that makes the website for you. You just write paragraphs on nothing, and learn nothing."
673,It doesn't take much to do kOvacs job. All she does is make you read out of the textbooks and write 4 pages about it.
686,i dont think she really teaches..she just copies stuff from the manual and calls them notes..she basically reads off the overhead everyday and makes us take a crzy amt of notes!!
700,Refused to use his interpreter to communicate with students. Forces you to answer questions word for word from text or else you will be docked points.
713,"History is hi-STORY, not daily boring class set activities, videos from Schlessinger, giving homework questions found in the textbook word for word, and getting tested on obscure material on page 423 1/2 of the textbook. He is the laziest teacher I have ever met. He uses a test generator, he copies and pastes homework questions from the book, and he gives class sets so he doesn't have to re-pass out boring activities that he says are ""going to be great!"" -.- I hate Mr. Small...."
727,Mr. Bertani's tiny handwriting is just an excuse to get away with writing Van Halen lyrics as lesson plans. AP History was an absolute joke.
740,"doesn't teach at all. This is his first year teaching Pre Calculus, and seriously, he can't do it. Talks into the board, and basically copies the book onto the board. Not helpful at ALL."
754,Soo much homework. Today I have to find the definitions to 50 vocab words in Spanish. I also have to do 3 pages in a work book. On top of that I have to read a short story (8 pages) answer 20 content
767,"There is no teaching in this class. She reads off an existing power point. You try to take notes but she does not even give you a chance to, since she is flipping from one power point to the other at"
780,"She made me wait to check out a book until she finished shopping on her computer, then Ms. King yelled at me for being late."
794,i dont even consider her a teacher if you call sitting at your desk & reading a page from the textbook once a week & then letting the kids do anything teaching
807,Obsessed with taking notes. She won't even answer questions if you don't show your notes first. Gives tests over notes. Worst teacher at OHS. MEAN.
821,"Ok, she told me to pet the printer cause it wasnt printing my paper... should she be the one in front of the class or should I get up there and educate her? =/"
834,Welp she talked about her chilren she made us read the damn textbook FOR HOMEWORK online even though kids might not have internet. She didn't teach much and made is find our for ourselves like why tho
848,Terrible. Just read what other parents have written about this guy. go to yelp and read his review if you want to get a first hand impression of what other parents said about him.
861,"He's easy, but you won't learn anything (except comma use). Essays are graded on punctuation, not content."
875,"When he gives us HW, the references to page numbers don't even match up, he's boring and his class is really hard."
888,mr brandts class is a waste of money luckily he got fired tho he doesnt know anything about science or teaching and all we do is take notes that are copied strait from the text
902,This is just some guy who calls himself an engineer even through it is clearly obvious he has no knowledge of engineering at all. All he does is preach to you for 2 hours strait about TSA(technology s
915,"I havent learned anything from him. Instead of helping us with music and guitar, he makes us write 500 word essays. is that a teacher? By the way, school is almost out and I cant read music notes....."
929,"I had her in 7th grade; one of the worst social studies teachers I've ever had. I was on her good side, but even so, I consistently found mistakes in her handouts/lectures (blatant factual errors, not"
942,he lives in the computer!!! he does not do anything except tell us to do what is written on the board!
956,"mr. santos:""Alright class, print...JIMMY! WHY DID YOU PRINT! I SPECIFICALLY TOLD THE CLASS NOT TO PRINT! THE GREMLINS ARE GOING TO EAT ALL Of YOU! BLLLEEEHHHHHHH!!!!!!!!!!"" ...yeah..."
969,"As a WL grad, I was disappointed to see the poor French on her site. For the record: it's ""UN"" espace, not ""Une."" ""Site web,"" not ""site de web."" And ""voici,"" not ""voilÃ "" in this context. Shame!"
982,just awful! she dosen't teach just puts the book in a power point and reads it to us and expects us to take notes from it when it's already in the book! she loved smart math and hated us average and
996,"Ms.Palermo does not actually teach. Everyday, we take notes that she directly copies onto the powerpoint for the students to copy and barely goes over the homework. We barely spend enough time on one section for the students"
1009,Had her for science once... The class was very misguided. Not to mention that I was unintentionally flashed on daily occasions.
1023,"he has tons of time cus he only teaches 4 classes. his bugdet is way too big. he has like 4 comps an expensive projecter, bose system and a mix board never use"
1036,Mr. Gustin has very little knowledge beyond the absolute bare minimum. He reads the power points word for word to the class and typically evades any questions by rephrasing the question back to the class. He has outright admitted that he doesn't read the notes before class. He has a false sense of entitlement. He gets all of his tests from online and has no idea what's on them. I honestly would be better off if I had no teacher at all in that class.
1050,"She described my son's Alan Parson's Project as being ""wildly inappropriate"" and took points off for things that made no sense, but when I asked for a copy of the performance she essentially refused."
1063,she give's too many reading comprehensions and too many facts to write..how about teaching the chapter for once
1077,where to start. she has a horrible grading system. we do like 30 assignments and then we have a binder check and all she does is see if we did them. her homework consists of reading passages and REWRITING WORD FOR FREAKIN WO
