,Text
1376,"HE'S SO CONFUSING, HE DOESN'T TEACH YOU HE JUST TELLS YOU AND IF YOU DONT GET IT AND YOU ASK HIM HE JUST SAYS"" WELL ITS RIGHT THERE!"""
1427,oh! she always talks while your doing projects!!! (DUH! stop asking me to repeat everything...........JUST LISTEN!!)
1478,"this guy does not know, nor care to teach what he knows. he will just do the problems on the boards, speeding through any minute explanations that he does give."
1529,You say you have taught us something but you haven't and when we ask for help you say look in your notes. You give us test where we don't know half the stuff on
1580,can put you on the spot sometimes.. gets mad when we dont know the answer to something he briefly muttered a couple weeks ago.
1631,Mrs.Beach most of time can't give us answers to our questons.We ask her something and she goes off onto something else.Instead of knowing the material she has to go back in the book to check what we are doing.She does not know how the program works. Harry
1682,When one asks her for help she directs you to another student instead of helping you herself. She is very confusing when teaching in class and does not walk through things (only gives you a problem to do).
1732,"He said that if you do the homework, you would not have problem take test. that is not true"
1783,Sometimes she's just a not helpful at all jerk. Like you ask her something she's supposed to know and acts like you're just a moron for asking her...very mean at times!
1834,She doesn't answer questions when you ask her and she doesn't explain anything. She only gives notes.
1885,"Worst teacher i've had yet. Did not learn one thing the whole year. Forget about asking questions because her response will always be ""We already went over that!""."
1936,"I needed help from her during luch at times and when I entered the room she would say ""Come back tomorrow"""
1987,"She once said to me when i asked her to go over some answers so i didnt fail "" Ive done my job and i dont WANT to do any more than that. I think that tells me opinion."
2038,MR. WARLING'S CLASS IS CONFUSING! THERE'S NEVER TIME FOR EXAMPLES AND HE IS ALWAYS PICKING ON THE SAME PEOPLE AND USUALLY THEY DON'T KNOW THE ANSWERS!
2089,"She is so mean. She hates boys. She asked me how I liked this one book called Watership Down, and when I answered she said I was wrong. How can an opinion question be wrong?"
2140,"she likes to argue to much and she never wants to help you she says go for extra help to another teacher, but she is pretty nice."
2191,She get's mad at you if you ask a question she dosen't know the answer to....Just admit you don't we all know the truth!
2242,"she is demeaning, and she makes fun of us way too much. She is always saying 'Jesus Christ' or telling us we will never get into college. she sux."
2293,"She is a very mean teacher, and every time I will try to raise my hand she will ignore me and tell me to put it down. She grades you on how humerous and creative and EXACTLY how your name is on a page"
2344,"Mrs. Comparato might be good for someone, but I'd wager and say that about 90% of her students have many issues with her she is very difficult and will not answer simple questions if your an inquisitive person she is not the right fit for you"
2395,"She is always lost, does not do what she says she will and never helps you if you don't understand. She also always interrupts the class randomly when we are working and wastes our time."
2446,She is so confusing. She picks favorites. She wouldn't talk to my parents about getting my grade up. She said she never had this talk with parent so she won't now. Never helps you if you try to get help
2497,"shes weird like if u would rasie ur hand and say oh can u move i cant see the board,thne she would can who move? can morah yarmusch move? and she corrects u"
2548,"ms king is a bad teacher she grades everything out of 150 points and gives minus 5 on each problem wrong, if you forget a sigh or something she gives minus 3 and if you dont show your work correctly even though u got the problem right. she never teaches anything just does what the book says"
2599,"Yelled at particular students a lot, never helped even when asked, got annoyed when you'd ask her a simple question, even though it was related to the subject."
2650,"he is not a good teacher, he is impersonal. whenever i asked for help he would ignore me and never help me. very hard to understand too"
2701,"i hate her. she gives a lot of hw. always says ""shame"" whenever someone doesnt know the answer. her test are hard too."
2752,"Very ignorant teacher who does not help with your questions at all. You can't turn assignments in unless they are flawless, which she does not help you with. Would definitely get your schedule changed if you have this teacher."
2803,She is not a good computer teacher because she yells at you when you ask her something while she is busy IMing and playing games.
2854,"Takes points off for spelling. Also, if you ask him why he took points off your test, he doesn't respond and pretends you're thin air. Apparently, it has to look EXACTLY like his, even though there are other ways to solve it."
2905,she doesnt know how to teach...she wont help you and if she does she just yells at you if you dont understand it or get it wrong!
2956,"Sergio is a miserable teacher. He gives unclear directions and homework, quizzes with things that we never learned and doesn't help. One time on a quiz for number 1, I got C for the correct answer and he marked it correctly. My partner also got C for 1 but he marked it wrong... Another time he marked a conjugation wrong that was right and I spent 10 minutes tying to figure out what was wrong, then I asked him and he said, ""Oh its fine."" If you get Sergio, drop his class while you can."
3007,"worst counselor in the school- not helpful at all and always saying ""i'll get back to you"", but she never does"
3058,"She is something else... I had her for geometry in 8th Grade. Not much help. She's a good person but really needs to work on her teaching. She will often deny you the right to ask a question saying ""You should have asked earlier"". Overall I do not recommend."
3109,She doesn't know anything and cannot explain her thoughts. Students always have to correct her and when we say she's wrong she says she is right. Then she works out the problem and is like whoops!
3160,"Im sure that he cant help it, but it doesn't help that he is deaf and blatantly ignores you most of the time. Does choose favorites, and is the least helpful teacher that i have ever had. No passion!"
3211,"Ms. Causby is not a very good teacher. She doesn't explain information, and doesn't adequetly give good examples and tells you you're wrong when you're right."
3262,"Watch out Mt. Vernon, here she comes. Students hate her. She nitpicks everything and never has anything nice to say to students. Always looks for ways to bust you instead of looking for the good."
3313,i had a tough year with him he assumes the class already knows stuff about technology and is very unhelpful. he answers questions by giving you another question don't take tech ed
3364,this teacher will always yell and say you lack integrity he will yell just because you dont get something right. when you yawn he will yell at you because he he doesnt want his class to be boring
3414,"She just teaches out of the book. If you dont understand it, she'll get frustrated, best advice is to keep your head down and DONT ASK QUESTIONS!"
3465,"This teacher truly inflicted suic idal thoughts even though it was only for a second and it was only the irrational part of my concision, so it would have never happened, but that tells you something about the homework she gives you."
3516,"Yells every time you ask for help, does NOT know how to do algebra..she should stick to teaching english"
3567,"Mrs Taylor is the worst teacher I have ever had. Whenever somebody asks a question in my class, she refuses to answer it and won't go over material because ""its too easy""."
3618,I only had him for math lab but whenever I had to ask a question he wasn't very helpful. You could tell he knew what he was talking about but he always went to fast and made a lot a errors.
3669,"omg he teaches us NOTHING! he gets offtopic and says ""let me finish this"" when we want to learn math, but when we hav a question he says ""i don't have time""!!!!"
3720,"One of the worst teachers. Plays favorites constantly for EVERYTHING. just ask anyone,they will tell you, stahl's unprofessional"
3771,She insults other students and ignores some when they have question or they dont understand something.
3822,"She never explains anything correctly she just tells you to read in the book, and apparently the train is leaving the station and 4th period wasn't on it"
3873,my daughter was confused the whole year because she did not take questions
3924,doesn't help any students much and just leaves them hanging. Sucks at hw help questions when correcting hw
3975,"she is a very shh bad teacher that makes no shh sence when shh she talk shh and always says ""shh"" soo annoying"
4026,I think explainations of math could be put more on our level. I think we often don't get what is going on but when we ask we get an answer that doesnt help much
4077,"This lady will spend 45 minutes explaining something, and then once youre down writing it down she will say, ""Dont write this down this is the wrong way to do it"""
4128,"she yelled at me for meeting with another teacher after she declined to see me numerous times, asking why i didnt ask her for help... shes horrible"
4179,You never know what mood she might be in--one day she's really happy and the next she'll bite your head off about small issues.
4230,she whispers and never answers to you unless you say her name really really loud and repeat yourself. she doesn't seem to know much about science either.
4281,"She assumes we already know, when we don't and gets upset when we ask her. So there isn't really and point asking her the first time. Scatter Brain. Double check your quater grades."
4332,"Ms. Andrews is a very unhelpful teacher. Everytime you try to get clarifications on an assignment, she is never available."
4383,"weird, can't answer intelligent questions, bizarre faces. OKAY! she doesn't realise: we're good when we COOK & make stuff, and BAD when we do stupid busy papers and classwork. DUH!"
4434,Miss O yells at me for stuff that i dont do. i dont like that. Also when i asks for help she walks away. i dont like that.
4485,"Mrs. Carlock is not a good teacher she ignores us a lot of times.She only likes the students who type fast.If you dont type fast she tell us to be like the ones who do and she uses us as a bad example. When I tell her to help she just says she will de right back in a miniute , and she never does."
4536,"She tries to be nice, but you don't really learn anything in her class. Nothing like mr. booth! when she says something, the next day, she will forget she said it"
4587,"she is so annoyoing, she yells at you if you throw your tissue in the wrong trash. she makes you look towards her even if shes not talking. SHE IS THE WORST TEACHER EVER"
4638,"She never teaches. She copies problems and doesn't figure them out by herself so when the book is wrong she still thinks it's right and she does not explain anything and she gives ridiculous assignments. The end.
P.S. she says 'fiddlesticks' wayyyyy too much"
4689,"Mrs. Vaidya can be somewhat rude and disrespectful, if you forget anything she'll definitely call you out for it. If you ask your classmate a question relevant to the class she'll stop the whole class and call you out. She doesn't seem to know when to stop a joke. It sometimes gets to the point where it's insulting not only as a student but as an individual."
4740,"I used to think she was nice, but she doenst help the students who need help, she just says figure it out and always helps her favorites"
4791,"never answers questions, only repeats them. Terrible grading system, disects and explains every word in every novel. We never get anything done."
4842,"mr george i don't like him. he never repeates stuff when i ask him to and he wonders y i have a D in his class he always thinks that i am playin when i talk to him and when i ask him a question, he just walks away and never gives me an answer so i dispise him, and dislike him w/a strong passion"
4893,"For chorus- never get on his bad side. Never try to contradict him, even if you're right, just basically stay quiet and do what you gotta do to get a good grade"
4944,If you think this guy is going to help you with anything you are completely wrong he is mean and does nothing. They should give his job to Massmen.
4995,to busy to take in concideration of her students...she has plenty of time to fix her appearance yet she is alywas complaning about how she cant grade papers on
5046,She isn't very good at teaching and she will make fun of students and they say 'just kidding' as if it changes what she just said
5097,Mary Misiazek is very unclear when she is teaching. She makes a lot of mistakes on correcting tests and in class that the students have to correct her on she cannot even do simple addition.
5097,Mary Misiazek is very unclear when she is teaching. She makes a lot of mistakes on correcting tests and in class that the students have to correct her on she cannot even do simple addition.
5198,"What can I say about Mrs.Magonagle?Ummm... the most interesting thing i learned from her would be...ummm...hmmm...hold on,it'll come to me...oh yeah!wait,no,nvm"
5300,"The nerdiest teacher you can get in the whole school.When you ask him a logical question, he answers you in a way that makes you feel so stupid even though the question was smart. He makes us write so many notes and study stuff and then gives us a 1 day warning about a test."
5402,"Such a nice man but not a great teacher. I don't really think he knows physics that well because whenever we would go over our answers and explanations on the practice tests (which were the same thing as the actual test), he would tell us we were doing it right, but when we actually took the test, we would get an 80% because the answers he said were right were actually wrong :(...."
5504,"Let's just say there's a reason why she got boo'ed by half the school at pep assemblies... She's a horrible teacher and an even worse person! I always take an active role in trying to solve my own problems and take initiative in seeking help, but she actually punished asking for help and told me to read the book, which wasn't at all helpful because it was the book that had confused me! It's a sign of a poor teacher who doesn't know what they're teaching. I'd rather go through hell than have her."
5606,He pays no attention to your problems and says the most cornius things. He thinks that physics in cool when no one else does.
5708,I'll admit Gress is a nice guy but he really doesn't care about the students. I went to him several time for help with some matters and basically he just tells you that he'll help but never gets to it. Just a poor principal.
5810,"hes okay. but he always wastes our time during gym when we could be doing something fun. and if we even say one word during the warm ups, we have to start all over again. WE'RE JUST KIDS!!!"
5912,"he is the meanest teacher ever, and the worst trainer, for softball he completely ignored our team and everytime we needed something he would yell at us"
6014,It's only the 3rd day of school and I'm already completely lost. She only helps you if you ask specific questions. Speaks so fast that its like a different language! WISH ME LUCK!
6116,"he only knows o ne way to teach and if you ask him for help he refuses to give it, saying it is all in the book anyways. if you are in his class, all ima say is god luck, you'll need it."
6218,She is very confusing and doesn't know how to teach. She doesn't know a lot of the questions and when she does answer she is very confusing. I don't like her.
6320,"she doesn't know what she teaches. every test she gave us there was a mistake on it and she said ""whoops, did i make another mistake??"" in a ditzy voice."
6422,"On 9/11/2001, this lady refused to let us know what was going on. We had english class for an hour. I'll never forgive her......"
6524,"probably one of the worst teachers, doesn't thoroughly explain stuff or know how to communicate. his examples are the same from the book and his answer to every question is to look it up, and most of the time he has no idea how to do the problems himself. too bad he didnt retire before i got him."
6626,"she is rude and self obsessed. unclear with the material, so it makes it harder for us to learn. never says if we are right or wrong becaues she doesnt know"
6728,The only reason Franny is cool is because her class is never boring. There's always something to laugh at. Usualy its Franny yelling at someone.
6829,"This teacher does not agree with any advice that students give her, she always yells at them and gives conduct cuts if you DO give advice."
6931,"She's clueless. You learn almost nothing from her, she puts on videos and overhead slides and that's it. Have a question? The only answer I remember getting was ""Look in the book!"" She should be fired"
7033,"not helpful. rude. likes to yell. doesn't actually teach, but just solves the problems on the projector and make us copy the answers down. our class average for our last test was 44%. i feel verbally abused everytime im in that class. when i ask questions she is very vague with her answers and we rush through every chapter we are on, not retaining any of the information we learned from the day before."
7135,"I've learned more on sparknotes than I have in his class. He himself doesn't appear to knowledgeable and he even copies verbatim from said sources to use as ""his thoughts"" for class. This outright plagiarism is deplorable, and he never answers the questions I ask. He usually just replies ""well, what do you think?"" and leaves me wondering if he is even trying to help me."
7237,"""What was blowing in the boys' faces while they were walking up the mountain?"" This is one of the questions from a reading check quiz. Need I say more? The answer, BTW, is ashes."
7339,She doesn't know what she's doing and you can't understand anything she says. She does something different for every class she'll bump an 85 up to an A for some people and won't bump an 89 up for othe
7441,omg i hate her.. if you ever have her switch out.. im switching out tomorrow. she'll call u stupid if u dont understand something. shes the worst..
7543,She has more favoritism than any teacher I know. Whenever she's mad she brings negative energy to the classroom. Not that she's ever a positive person. She always talks about her sister in a bitter tone and tries to befriend students as if she's a student herself. Whenever I ask questions she gives me one worded answers and dismisses me before I can say anything else. I just read the textbook to pass her class.
7645,"the best advice I could ever give her is to go back to being a flight attendant, far from everyone else, and high in the sky...where she belongs! She always thinks she's right, and will ALWAYS value her own opinion above her own. SOOO BIASED!!!!!!!!!!!"
7747,"She is by far, the worst teacher at Paul VI, and that is saying something! She never responds to your email, even if you talk to her about the email in person. Your grade could quite literally change from a 94 to a 64 in a day without any notice. She is rude, confusing, and a whole litany of other negative words. I have not learned a thing since being in her class."
7849,"Never is fair in the classroom, gets mad when questions are asked, never answers questions, never gives enough time or make up time for tests and quizzes. She also uses a lot of attitude towards the kids which tends to make people to dislike you. Oh and unorganized."
7951,Mr. stowers is not very clear and does not give the impression that he knows what he is talking about. Often he would get his own practice problems wrong and not on pourpose. He is very nice but just doesnt know how to teach high schoolers.
8053,"She tells us to experiment with our writing, but then never tells us if what we're doing is good or not. I don't think she likes to teach."
8155,"His class was one that I will never forget for all the wrong reasons. His tests focused on the tiniest details of whatever we were reading or something we only talked about once in a lesson. He always had a ""not my problem"" attitude when you asked him for help and was very rude to his students for no reason. Didn't recommend me for honors even though I had an A average the whole year and yelled at me when I asked to override. He also called me the wrong name...on numerous occasions."
8257,He's a terrible teacher. You must go outside of class to get help so you know exactly what he wants. Classes are chaotic and uncontrolled.
8359,Mr. Bethem is a terrible teacher. Most of the time he gets off topic either telling personal stories or making fun of students. Every time you ask him a question he either tells you to read the textbook or answers the wrong question. It is basically impossible to get an A on anything. An 88% is the highest grade I've gotten in his class.
8461,"Very unhelpful, and hardly tells us material on tests. All he does is say read _______ and answer the questions that follow. We've never discussed anything and i have never gotten a single paper back."
8562,"If you want a teacher that assigns homework and then doesn't grade it OR show the kids the answers so they can ask questions about what they got wrong, then this is the teacher for you. Might be a nice guy, but a poor teacher, and leads to frustrated kids who don't know why they are missing test questions."
8664,"Mr. Walsh is the first teacher that has made me truly hate math. Whenever someone asked him a question or was confused he would answer "" guys you learned this a week ago"" as if we were stupid for asking a question. He never was useful during extra help so some of the students would go to Hall to be taught, instead of by him. Multiple times we had a test that nobody understood and we would all have to teach ourselves the unit. At times he would be funny and nice but as a teacher he is awful."
8766,"She was always in a bad mood. If you ask her questions, she will get smart with you and still leave your questions unanswered. She was only really nice with her cheerleaders."
8868,"a very ignorant teacher, not very helpful, does not prepare for college, very sarcastic. Has a old english style of teaching."
8970,"please teach us mrs. leblanc. Instead of giving us the easiest practice problem and then giving us homework problems we have no clue how to solve, you should actually spend some time teaching.."
9072,"Bad teacher, everytime someone asks her a question she explodes on them, she gave us a ridiculously hard research speech, which no other class before us had."
9174,He is burnt out at this point and needs to realize that a big choir is not always the answer. He is talented but doesn't know how to deal with students
9276,you take notes all class and its so boring on the first day of school he says you will learn more ss this year then you ever had but i havent 1 thing yet & he looks like santa
9378,"apparently saying that her husband is a deacon is the only answer she has. I mean seriously, all i asked for was a copy and she blew up saying that she couldn't because her husband was a deacon. Way uncalled for."
9480,worst teacher ever!! all you ever did in her class was take notes from the book everyday or color maps cause she never taught. She was very lazy and when you asked her a question she didn't even know the answer to it! All she did was sit at her laptop and email.
9582,A very rude teacher. There were multiple times I tried to give her an answer and she laugh in my face. She didn't like that fact that I was a good student even though i had a few missed assignments.
9684,"intolerant and easily confused. Never teaches, expects you to learn by yourself. If you bring up a question he'll try his hardest to be lazy and never give an answer. Plays favorites alot."
9786,"Twilight DVD will guarantee an A in the class. Join Team Jacob!
LAN Party every, single day!
Be sure to ask him for the word of the day and yell the crap out this word: ""NI!"""
9888,"Ms. Won is polite and respectful to students and she tries to make math class fun. However, she makes extremely difficult tests with content that wasn't on our homework or in our textbooks. She also brushes off questions and doesn't give a straight answer most of the time."
9990,"He is possibly one of the worst teachers that I have ever had. This man refuses to teach us material or give our class any type of work that is relevant to English. Instead we are graded on our ability to draw if I wanted to draw I would have taken visual arts. whenever a student asks a question he rambles on about something irrelevant to subject. On a side note if I really cared about your tennis career, I'd ask, but I never ask so stop talking about it."
10092,"He'll get mad if you base your projects off of cats everytime and type out everything in 1337 speak and use internet memes. If you Rick Roll him with an .exe that he can't click out of, he will rage pretty hard and try to find out who did it. If you don't know how to change your IP address, I dont suggest doing that. Also, handing in pictures of cookies gets you 85s. 1/10 on teacher scale."
