,Text
2518,"It's really hard to learn in his class because he gets off topic so easily. He explains things strangely and he seems to think that his time to teach is his stand up comedy hour. It's annoying, and he's extremely moody."
2554,Mrs. Kenney thinks she is cool but i don't think she is she gives way to much hw. but her class is fun
2590,"really hard span teecher.. too much hw.. she tokks in span dat we havent been taught.. its really hard wit her.. and honestly, really boring"
2626,"I was only in her class for a week. She was very strict. Very thorough with her instructions which made class easy. If you do exactly what she says, you'll be fine. However, she's very rude."
2662,she's insane.. i didn't do 1 sentence of work and i passed... i just sorta smiled and nodded... u never do anything but watch movies in there...
2698,"very bored durning class makes learning difficult, not a fun teaher does not help students with work when they ask for the most part overall very bad teacher"
2734,She is a really bad teacher I don't think I've learned anything from her class everyday it literally pains me to go and sit through her class I just cannot believe that she is a teacher. She cares more about herself then the student
2770,The Shoafinator is okay but he spends way too much time cracking lame jokes and then laughing at them. At least his worksheets are easy.
2806,"very hard class, very hard grader, tests are ridiculous esp. if you're not paying attention, class average 60-65%, everybody complains about his grading system"
2842,"I guess you can say ""COOL GUY"" for the straightest coach in town. He was pretty awesome at teaching the most important class at school.I'm prob. not s"
2878,"Ok so she is unclear, extremely boring, I have probe LA but even AE is too boring! I almost fell asleep! She doesn't no haalf the kids names! She is sooooooo mean!"
