,Text
5397,ummm... She always gives me bonus points so thats ok but it is boring. The only good thing is that some people in my class make it funny. Otherwise I would so dread it.
5505,"Most easy, boring class I've ever had, I slept all year. I was sent to time out for wearing a hat. I hate spanish now. Althogh, it was nice not having homework."
5613,shes sooooooooo boring. all we do is worksheets and asi se dices and she thinks shes really funny but shes not!!
5721,she lets u take 2 peices of candy everyday...that's the only good part of her class.....also...her finals are really easy if u study for it.
5829,"got really moody after she had her baby, lost a lot of stuff, played on her nintendo ds during class, didn't learn anything"
5937,"I've Daudin for three years. Hes a really nice guy but since the class gets out of control, learning does not really occur, but i recommend French to anyone at Wash its the easiest language."
6045,she has her days andis kinda cool at times but DONT get on her bad side.she does expect u 2 no everything on the 1 day so be ready.good luck.
6153,"this guy's the worst teacher...everyday is the same ""run a lap around the school then go in and lift weights"" he doesnt like talking to any of us. although it is a pretty easy class"
6261,"she thinks she is SUCH a good teahcer. which is very false. she always talks about how good she is and compares herself to other teachers. never learned anything. shes stupid, really. but, easy A"
6369,"VERY repetitive. I'm not sure that he really knows what he's saying half the time, because I sure don't. Not very helpful at all."
6477,shes nice but i wish she wosent so boring.if she was cool i would like her and if she made shoter test!
6584,Ms. Bidwell is a really great teacher. She knows what she's talking about. Pay attention from the very beginning and don't get behind though. Her class is hard so you may not catch up. Sometimes rude.
6692,She is an awsome teacher who you just need to give her time to get to know you. She always makes class fun to be in
6800,"she's just an average teacher. she is incredibly sweet and nice, and really easy, but when she starts to lecture, ugh! her lectures are incredibly boring and science wasn't that much fun. the only cool thing about seventh grade science were the projects. otherwise, ms.berg just doesn't have enough experience in teaching. she's not the worst teacher I've ever had but definitely not the best either."
6908,bored to tears by end of every class. hate going to class b/c of this. always sleep in class and frequent bathroom breaks. nice guy but so boring
7016,he's funny and tells lots of lame jokes but he can't teach. he won't even answer serious questions about hw. it takes him forever to give back tests and hw. his class is easy but you won't really learn. sometimes has attitude
7124,I didn't learn as much as i wanted to about government because he tries to hard to be funny at times.. it got old after a while.
7232,"She is mean unless u are a cheerleader, her quizzes are extremely hard and rediculous and u pretty much learn nothing the entire year"
7340,hes a really easy teacher but he doesnt teach at all i hate him hes a terrible teacher my regents are tomorrow and im pretty sure im gonna fail
7448,shes weird and starts dancing infront of the class !! and she dont help you when you need it and doesnt make things clear enough ... but she can be cool sometimes !
7556,"Backmans alright, if you dont pay attention in her class and dont do your work go after school and if you ask she'll give you the answers and a passing grade."
7664,"ok teacher, doesent realise that most kids dont care. but he tries. also needs to stop gradeing on class participation for the same reason."
7772,"he is ok outside of class but when your inside his class all youre going to do is take notes..""SHUT UP & GET YOUR BOOKS OUT!!!"""
7880,"i really did not like his way of overhead teaching at all. ""If your not looking, you wont understand"" umm ok. cause we're retarted. not horrible, but no."
7988,He's okay and nice but he uses his phone for the entirety of PE class lol
8096,"his class was easy and stuff but i didnt learn anything from his algebra class, he dont really correct the homework right he just put 100 on all of them but he really correcct the tests and quizzes"
8204,she can be sometimes fun and eas to get offtopic lots of times she can be really obnoxious and insult our freinds an familys. she called us not human as said our parents are not bringing us up well
8312,Her class is really boring. I could never pay attention when she talked. She doesnt seen like she likes teaching
8420,when you have to do projects its very boring with her she goes so slow and reviews the same stuff over and over again.
8528,Mr. Madsen mumbles at the board and is soo boring that I fall asleep and don't really care. I think that he should change his teaching styles if he has one at all. BOOOOOOOO!!!!!!
8636,very sarcastic...likes to make many jokes...most of which are not funny...all in all pretty cool guy though
8743,"is unclear about what she wants, gives bad directions, hypocritical, picks favorites, mean, is annoying overall and her class is just plain boring"
8851,"way to moody at times, she stormed out of the room crying once really eas but i didnt learn anything she was obsessed with roll of thunder hear my cry and school house rock! overall an ok teacher!"
8959,I had her for like a month or so and she was pretty annoying. I'm sorry but you have to state what you want us to do and not make us guess...
9067,"This women is so boring that I often wonder about stabing myself in the hand with my pen just to make sure i am alive,"
9175,"he's cool.. but sorta sketchy. the movie's are fun at first, but get boring. he doesn't know what he's talking about. he calls dan brown raymond brown!!!!!!!!!!!!!!!!"
9283,He is one of the worst teachers I have ever had. He gives out easy grades and you will learn nothing from his class. He doesn't know much of anything and is extremely boring.
9391,yo this guy was not fun at all!! he really would not let us have any fun!! he was my least favorite teacher ever!! everyone knows my complaining about him 24/7
9499,"Actually~ I think DJ was a load of fun. A sucky teacher, but funny. Nice analogies.- My reproductive system is a cherry tree according to him. Thanks."
9607,"If you're already good at math you should be fine, but if you're not he wont be too helpful and you might struggle. I personally found his class pretty easy but I know that other people didn't. Mr. Jones is earnest and potentially annoying but nice. He's not a great teacher but he's trying ok"
9715,shes an ok teacher but she never came to class and when she wasn't here (like 75% of the time tbh lol) she would just assign a video and notes. Like yea it was really chill and easy but we were behind like 5 units and she would blame us for being behind even though all of her classes were behind. We didnt get to do all the fun labs everyone else did and on the eoc there were some questions that I've never even heard of before...She's kinda nice though but she gets mad at people pretty easily
9823,French used to be a good class but with all her knit-picky details it's gotten boring. She basically takes off 10 points if you get an accent wrong. She's made me dislike French.
9931,"According to Mr. Artigliere, she ""gets annoyed when I don't give you work"" which happens in a lot of classes. Whenever she teaches a class, it is always as boring and as sleep-inducing as History of Magic."
10039,"Plah...I think Philips is an annoyed teacher who let's popular preppy people goof off and break the rules, I don't really like him, plus he makes fun of people"
10147,"I might have graded a little meanly, but she was pretty mean.
I sang the spanish song with her, had her for creative writing, and spanish.
Have stories of when shes been really mean, but they're long."
10255,"this lady is completley insane, english is my favorite subject but she made it really hard for me to like"
10363,Worst teacher I've had in my life. He literally doesn't teach he just expects us to know everything and he basically just assigned hw and put up the answers the next day so everyone could copy lol he's actually so rude and doesn't always wanna help you. He also has the most monotone voice I've ever heard personally I think it's rude to sleep in class but I managed to fall asleep in his..
10471,"Not a good teacher. Shows up late everyday, uses the book test so its stuff he doesn't go over, occasionally has us help grade his papers for him, usually 30 minutes of class are spent with our heads on our desks, very boring to listen, gets sidetracked super easily, and I don't think he knows exactly what he is teaching."
10579,u are the greatest u r a teacher that makes coming to school accually fun we need to be able to have cokes everyday
10687,"Although she is incredibly caring towards her students, she has also done very bad things while not teaching. In addition, we do barely anything in class but, we have so much HW on a daily basis. Honestly she is really funny as a person, but as a teacher she lacks organization and understanding. When writing essays she makes us 3 quotes per paragraph, it is more of someone elses words than your own. If you have her, you'll survive and might even have a good time, but pack your patience."
