,Text
2156,"couldn't really control his class, people were always running wild. hopefully, as the years go by, he'll gain more experience n be a better teacher than he was."
2194,"She has almost no authority. It seems like she could be a lot more helpful if she wasn't scared of us (i think she actually knows a lot about art)BTW, this ISN'T a bird class.HARD"
2233,"a bad teacher. she acts above all her students instead of treating them like human beings. very strict, sort of has an old school mentality on teaching - that teachers know it all and kids are evil"
2271,"He actually stated that he did not want too many people to pass his class, not a nice way to start. Does not like to explain and makes you feel bad for asking."
2310,"I really don't like his assemblies, the jokes are bad and the ""cheer"" is dumb. He also is an incompetent teacher."
2348,"She was cool at the beginning of the year, but now she gives off an ""im better then you"" attitude, dont like it, dont like her"
2387,Ms.Spruill is not a very good teacher she picks favorite and upsets a lot of people. she also gives you bad grades if she doesnt like you that much and its always for stupid things
2425,she talks to us like we're idiots and really doesn't feel like explaining things for somebody who is having trouble understanding. there are so many times i want to get up there and explain CLEARLY
2464,"she often times puts her hands on male students shoulders which makes them feel uncomfortable, it makes me feel akward like she is hitting on me"
2502,"Uncreative, doesn't motivate you and overly strict. Makes you hate gym class with a passion, and on top of that he is always very late to class."
2541,she likes to scream alot when nobody is doing anything at all!!!! if she doesnt hate you your going to get a 100.
2579,u seriously make me realli mad.. every time i talk to u ur like.. oh u can deal with it.. ur a guidance conselour! ur supposed 2 help kids.. not ruin lifes! god
2618,she doesnt teach anything at all and shes always out of it but I think her heart is in the rite place and i feel bad for her that she cant control her class
2656,"She would act like my best friend sometimes, and other times would pretend she'd never even spoken to me. Just not a very nice person in general."
2695,This teacher is one you don't want to get to know. She'll try to find a way to lower your grade and she acts like she has something against everyone
2733,"I really dont like FACE SHE IS NOT A GOOD TEACHER, NOT TO MANY PEOPLE LIKE HER. sHE ISNT ORGANIZED AT ALL."
2772,"if you like to sleep and daydream, he's the teacher for you. or if you like mushy sayings he's your man. don't get me started."
2810,"She is so mean, she is so strict and doesn't like any kids, even me, a goodie two shoes, and that makes no scene. Please don't hire her-- for anything."
2849,"i hate when he trows markers at KIDS! he swore a lot, but didnt seem 2 care. i didnt really like u, sorry!"
2888,Ms.Hoff if u were to be like mr.podnar which i wish i had u would b cool. But ur not so i dont like ya. HEHEHHEHE thee aint nuttin u cen do bout it either
2926,GAULKE YOU ARE SO FULL OF YOURSELF. i FEEL EMBARESSED FOR YOU. i CANT BELIEVE THAT A GROWN MAN LIKE YOURSELF IS THAT FULL OF HIMSELF. SIGNED DAVID
2965,Ms. S acts like a know it all sometimes and lets someboys in 827 push her around. She needs to have more control.
3003,this is her first year teaching at valhalla and i feel like im back in kindergarten when im in her classroom.
3042,she talks way to much & about pointless stufff. she acts like you're in college. didn't really like her
3080,"i didnt care for him at all as a teacher. he acts like he hates everyone and is never nice. he always has smart/not nice remarks, and i know that im not the only one that feels this way. RETIRE MR.G"
