,Text
5398,"He trys to be a good guy, but something about him just eurks me, and others, the wrong way. Maybe it's cuz he's a jock and not a great teacher."
5464,"Mr. Baehr was a nice guy, but stunk has a teacher. He didn't explain things well, and half the time he didn't know what he was talking about. He favored certain people and cut them some slack. If you have him, good luck!"
5530,"(Brent) Bette is a good guy with good opinions and thoughts, but a bad teacher. He is never clear, lying a lot to his students. He also is off-topic a lot. We don't need to know about his pink flowers"
5596,"hes a really good teacher and helps you understand things really well. he picks on people, like me, for no reason at all. i dont have much respect for him because hes rude to me and ppl but overall hes a good teacher.. besides on the perswasive paper"
5662,"She was a nice person and cared about her students, but was a terrible teacher and spent too much time talking about non-math things."
5728,MIss burst is a very nice person but she should get another job cuz i learned noghting in the class i basically taught myself everything no offense miss burst
5793,"Harrd year with this man. Like someone else said, seymour needs to realize the best coach is NOT the best teacher."
5859,"Do NOT take AP World History with him! Does not provide any direction or clarity when you need it. Gives too many tests. Actually a great PERSON, but not good TEACHER."
5925,"ms.dreher is a fun person.but not a good teacher. i havnt learned alot in her classes,she gives lots of homework,and doesnt help when you ask. she is very nice but needs to make sure people understand"
5991,This guy is the best teacher ever. He taught me how to write good even when he is a history teacher. He will spend time before/after/weekends to cover subjects. Europa Europa.
6057,"She as a terrible teacher in this regard. She wasn't helpful. She would make fun of my friend and I, especially when we were trying to have ""Fun"" and we weren't good at soccer. TOO BAD! She expects you to be perfect with everything. I was glad when I was out of her class."
6123,"i like kopchick as a person..not as a teacher..she was very understanding when my grandfather was dying and when that was happening she was the only teacher who seemed to care, i have alot of respect for her, i just dont like the way she teaches, i am failing her class for the year and i am not sure if i can go to summer school, but she is a very understanding person,"
6188,bad teacher.. she doesn't teach and gives really really hard tests- questions not based on text or material covered in class. Very discouraging- don't take her. She is NOT a good teacher.
6254,"Although at first you may seem lucky to have such an easy teacher, you must know that she won't teach much to you. She may seem like a nice teacher but it'll be hard to understand what's going on in the class. Sometimes she wants you to do something and when she checks it she'll check other things on there.Her class is so confusing we even have a facebook group for our period. It really helped me a lot but half the time I'm still not doing what she checks.._."
6320,"The man cannot write a coherent sentence to save his life. Taking an English class with him is like trying to learn differential calculus from a middle school math teacher. It's just a waste of time. He is nice, I'll give him that, but I'd much rather have a good teacher I can respect than a terrible teacher who is nice to me."
6386,"let me sleep through some classes, which was nice. try and catch her using her Chapstick. otherwise very terrible, only really ""taught"" from videos, very clearly hates kids. not entirely sure why she's a teacher."
6452,He is a great person no doubt but a horrible teacher. He needs to get rid of the English teacher in him and bring the history teacher out! Comes to class 10 minutes late and expects us to sit and be quiet the whole time while he is gone? Like really? And he gave us study guides which would have been helpful if some of it was ACTUALLY on the test. That is all.
6518,"He is a very nice and cool person, but extremely unknowledgeable about AP world history. He doesn't even try to teach anything and everyday is a free day. He said at the beginning of the year that he would probably get a 3 on the AP test. Now I realize that is a generous estimate. Mr. Taber tries way to hard to get on the good side of the kids. I love talking to Mr. Taber about football and things like that, but he is an unqualified teacher."
