,Text
780,"totally plays favorites. basketball team? specifically certain members of the basketball team. totally sketchy. knows her stuff about science, math and engineering though. can be long winded and confusing."
798,He makes fun of me almost everyday. he definitly pics favorites and basically every high school girl is on his favorites list hmmmm. and he is super lazy
816,wow. total jerk. plays favorites. and possibly picks the absolute worst kids to be prefects every year.
833,I'm going to be honest here...Mr. Shimp is a very adequate orchestra teacher. He's very disorganized and is poor at putting class grades in. He's not that good at conducting an orchestra either...probably because he hasn't played one single string instrument.
851,"Mr. Rondina is a good man and definitly knows a lot about music theory and piano, but his choral and vocal knowledge is questionable."
869,bad teacher. she doesent even show us what we got on stuuf that we did in class grades EVERYTHING and play favorites. if you didnt sing or couldnt play an insturment she failed you and you just sat
887,"Evil.. she plays favorites BIG time. Get on her good side RIGHT away, or she'll hold the grudge FOREVER."
904,he def. has his favorites--its hard to predict who he will take a shine to--he is known for riciculing quiet and shy students--you're right--he IS pompous
922,She plays favorites with students and she does not want to help. She doesn't explain things very well.
940,"everyone else is right, she reads from the book, and definitely picks out the students she doesn't like."
957,Unless your a favorite you don't do well and she judges speeches professionaly instead of on a high school level
975,Her favoritism is extremely obvious in that it affects students' grades and it shows in her attitude toward certain students.
993,DO NOT TAKE HIS CLASS! He will not listen to you. He only listens to his favorites from Cram. I played harder songs in a middle school orchestra!
1011,"definently the worst teacher i have ever had, she plays favorites, and if she doesnt like you she will make it a very hard class to get a good grade in. i do not reccoment this teacher."
1028,"She is incrediuosly annoying and plays favorites to the extremes, and make the class all about HER and not about the STUDENTS"
1046,"great teacher but plays favorites, and if you are not a good player, he will let you know and you will be miserable in class. Nice guy though."
1064,She totally chose favorites and hated anyone who deny agree with her or who wasn't in cheer
1082,"Horrible horrible teacher! Has her favorites, and completly ignores the rest. Terrible grading scale!"
1099,Mr. White does not help you very much and he is not clear on what he wants you to do. He is much better than Hartnett though!
1117,"She plays favorites and can be very demanding, especially of string players. She also has frequent mood swings... She needs to realize music is not taken seriously by many students in her classes."
1135,"She is a rotten teacher and favors certain students. She gossips about students with other students and only likes the students who are in her ""theatre group""."
1153,I really disliked this class. She picked favorites and would pick on others a lot. She was not nice to me or my friends outside the classroom
1170,WORST TEACHER AT LANE. not fair that she favors the kids who ALREADY KNOW spanish. you will study your butt off and it will never show in your grade.
1188,"She didnt really teach that well and the only people she ever called on was the cheerleaders. She definately has her favorites, and i wasnt one of them!"
1206,"Miss Bonneau is not a good teacher. She assigns the worst pieces that require no practice at all. During band all she does is try to make jokes, and most of the class she works with two different sections of the band. There are 50 some kids in my band and she works with at most 20 a day. She doesn't pay any attention to the percussion, like, I threw a stick across the percussion section and she didn't notice. I guess it's not all bad though because on Mondays and Fridays we use our phones ;)"
1224,"I quit band, never liked him when I was in band and i don't care for him now. Way too weird, strict, made me hate band and my instrument."
1241,She has favorites and shes moody and does not know how to teach ..my class had to show her how to do many things
1259,"Yes, it's very obvious she plays favorites, and it's not even based on your artistic skills. She talks too much and can be overly critical."
1277,"shes nice, but don't be fooled. she has a sneaky way of playing favorites and loves to get kids in a lot of trouble"
1295,"he's ok he is HIGHLY OVER RATED. You have to be one of his favorites to appreciate him, he usually jokes with the popular girls. he isnt that good"
1312,shes nice at first... until you get on her bad side. and when youre on her bad side her class is horrible. she was gossiping about my friend with other students. who does that?! also she judges you on how your friends behave so make sure they are behaving themselves in class with you if you plan on having a good year...
1330,"She is passive aggressive, and a really bad grader. I got good grades in her class, but my friends who did equal quality work did so much worse than me. She made 3 people cry in my class. She clearly picks favorites."
1348,"I have Mr. Fey and Mr. Galli for Jazz Band. Although some of us are beginners, Mr. Fey gives us songs we've never seen and expects us to play them right away."
1365,"She definitely has favorites and does not really like to accept new people (without connections to people in the drama dept.) joining her plays. She's quite moody and bossy and I do not feel that she is a very good teacher or director. She makes the drama dept a very unwelcoming group,"
1383,"Blair is the problem with our music program at LC. I had her for orchestra and she is the reason I stopped doing something I loved. Can't even compare her to Bart (sac teacher). I got worse, not better, throughout the year. Good at choir, bad at orchestra."
1401,"By far the most unfair teacher ever.It is hard to put into words how unfair she is.She loves one kid and lets them do anything,but for everyone else she will literally make up bad things we did. O/10"
1419,"Mrs.Mac was an ok teacher i guess, but she plays favorites big time in casting her plays... which arent that great anyways... the latest play, Alice in Wonderland, put me to sleep."
